"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProtein"	"Q4FZP9"	"MGC116466 protein OS=Xenopus laevis GN=MGC116466 PE=2 SV=1"	"24.7011952191235"	"6"	"9"	"6"	"1"	"251"	"27.42"	"8.25"	"0.85"	"0.84"	"1.03"	"0.97"	"1.03"	"14.37"	"6.60"	"5.23"	"4.88"	"3.72"	""	"6"	"0"	"0"	"Green"	"28.7457690620569"
"False"	"IsMasterProtein"	"P15107"	"Superoxide dismutase [Cu-Zn] B OS=Xenopus laevis GN=sod1-b PE=1 SV=3"	"44.3708609271523"	"5"	"5"	"5"	"1"	"151"	"15.409"	"5.9"	"0.65"	"0.99"	"0.71"	"1.11"	"1.27"	"16.36"	"4.30"	"12.15"	"7.01"	"9.65"	""	"5"	"0"	"0"	"Green"	"28.7129665348121"
"False"	"IsMasterProtein"	"Q6PAD3"	"Psmc4 protein OS=Xenopus laevis GN=psmc4 PE=2 SV=1"	"18.5714285714286"	"7"	"7"	"7"	"1"	"420"	"47.362"	"5.16"	"0.77"	"0.74"	"0.79"	"1.18"	"1.05"	"12.24"	"2.37"	"9.72"	"2.96"	"4.84"	""	"7"	"0"	"0"	"Green"	"28.710850521587"
"False"	"IsMasterProtein"	"Q8AVD3"	"Adenylate kinase 2, mitochondrial OS=Xenopus laevis GN=ak2 PE=2 SV=1"	"27.8008298755187"	"7"	"7"	"7"	"1"	"241"	"26.51"	"6.64"	"0.68"	"0.80"	"1.12"	"1.28"	"1.04"	"13.41"	"7.17"	"4.86"	"5.73"	"2.87"	""	"7"	"0"	"0"	"Green"	"28.6073907532092"
"False"	"IsMasterProtein"	"Q91733"	"EEF1D protein OS=Xenopus laevis GN=EEF1D PE=2 SV=1"	"28.8461538461538"	"8"	"8"	"8"	"1"	"260"	"28.627"	"4.69"	"0.77"	"0.77"	"0.89"	"1.15"	"0.95"	"6.31"	"6.87"	"7.08"	"5.41"	"7.75"	""	"8"	"0"	"0"	"Green"	"28.5442062114422"
"False"	"IsMasterProtein"	"P41116"	"60S ribosomal protein L8 OS=Xenopus laevis GN=rpl8 PE=2 SV=3"	"34.6303501945525"	"12"	"13"	"12"	"1"	"257"	"27.9"	"10.89"	"0.66"	"0.81"	"0.87"	"1.04"	"0.99"	"4.89"	"2.67"	"4.45"	"7.66"	"4.11"	""	"12"	"0"	"0"	"Green"	"28.3919430859205"
"False"	"IsMasterProtein"	"Q6AXB3"	"Serine hydroxymethyltransferase OS=Xenopus laevis GN=shmt2 PE=2 SV=1"	"16.3306451612903"	"9"	"13"	"9"	"1"	"496"	"54.887"	"8.59"	"0.80"	"0.78"	"0.91"	"1.03"	"0.91"	"6.06"	"5.31"	"5.94"	"9.52"	"5.54"	""	"9"	"0"	"0"	"Green"	"28.3846589024628"
"False"	"IsMasterProtein"	"Q5PPT1"	"LOC496089 protein OS=Xenopus laevis GN=LOC496089 PE=2 SV=1"	"23.5074626865672"	"6"	"6"	"6"	"1"	"268"	"29.935"	"6.54"	"0.75"	"0.83"	"1.01"	"1.10"	"0.92"	"9.10"	"7.63"	"3.14"	"4.01"	"1.36"	""	"6"	"0"	"0"	"Green"	"27.9082001282241"
"False"	"IsMasterProtein"	"Q7T0Y5"	"Acads protein OS=Xenopus laevis GN=acads PE=2 SV=1"	"14.4254278728606"	"5"	"5"	"5"	"1"	"409"	"44.364"	"7.69"	"0.72"	"1.03"	"0.92"	"0.98"	"1.00"	"20.46"	"24.30"	"5.04"	"7.88"	"8.71"	""	"5"	"0"	"0"	"Green"	"27.8911174837939"
"False"	"IsMasterProtein"	"Q7ZY16"	"Adenylosuccinate lyase OS=Xenopus laevis GN=adsl PE=2 SV=1"	"23.6580516898608"	"9"	"9"	"9"	"1"	"503"	"57.124"	"6.95"	"0.74"	"0.83"	"1.01"	"0.87"	"0.83"	"13.62"	"7.93"	"12.51"	"10.99"	"9.97"	""	"9"	"0"	"0"	"Green"	"27.629182064693"
"False"	"IsMasterProtein"	"Q7ZTI8"	"Kap beta 3 protein (Fragment) OS=Xenopus laevis GN=kap beta 3 PE=2 SV=1"	"13.3694670280036"	"12"	"13"	"12"	"1"	"1107"	"123.887"	"4.94"	"0.78"	"0.80"	"0.79"	"1.14"	"0.98"	"4.29"	"6.20"	"5.63"	"4.31"	"5.55"	""	"12"	"0"	"0"	"Green"	"27.616552946579"
"False"	"IsMasterProteinCandidate"	"Q7ZT67"	"Karyopherin beta 3 protein OS=Xenopus laevis GN=kap beta 3 PE=2 SV=1"	"13.5283363802559"	"12"	"13"	"12"	"1"	"1094"	"122.697"	"4.93"	"0.78"	"0.80"	"0.79"	"1.14"	"0.98"	"4.29"	"6.20"	"5.63"	"4.31"	"5.55"	""	"12"	"0"	"0"	"Green"	"27.616552946579"
"False"	"IsMasterProteinCandidate"	"Q68FK3"	"Kap beta 3 protein (Fragment) OS=Xenopus laevis GN=kap beta 3 PE=2 SV=1"	"13.4790528233151"	"12"	"13"	"12"	"1"	"1098"	"122.979"	"4.93"	"0.78"	"0.80"	"0.79"	"1.14"	"0.98"	"4.29"	"6.20"	"5.63"	"4.31"	"5.55"	""	"12"	"0"	"0"	"Green"	"27.616552946579"
"False"	"IsMasterProteinCandidate"	"Q2NL56"	"Kap beta 3 protein OS=Xenopus laevis GN=ipo5 PE=2 SV=1"	"13.5283363802559"	"12"	"13"	"12"	"1"	"1094"	"122.713"	"4.93"	"0.78"	"0.80"	"0.79"	"1.14"	"0.98"	"4.29"	"6.20"	"5.63"	"4.31"	"5.55"	""	"12"	"0"	"0"	"Green"	"27.616552946579"
"False"	"IsMasterProteinCandidate"	"A1A646"	"LOC100036826 protein (Fragment) OS=Xenopus laevis GN=LOC100036826 PE=2 SV=1"	"18.4035476718404"	"9"	"9"	"9"	"1"	"451"	"48.893"	"6.8"	"0.71"	"0.82"	"0.74"	"0.91"	"0.92"	"19.19"	"11.99"	"20.49"	"7.09"	"6.81"	""	"9"	"0"	"0"	"Green"	"27.4345335258401"
"False"	"IsMasterProtein"	"B1H1N8"	"LOC100036826 protein OS=Xenopus laevis GN=LOC100036826 PE=2 SV=1"	"17.4736842105263"	"9"	"9"	"9"	"1"	"475"	"51.566"	"6.2"	"0.71"	"0.82"	"0.74"	"0.91"	"0.92"	"19.19"	"11.99"	"20.49"	"7.09"	"6.81"	""	"9"	"0"	"0"	"Green"	"27.4345335258401"
"False"	"IsMasterProtein"	"Q5U4V6"	"LOC397931 protein OS=Xenopus laevis GN=LOC397931 PE=2 SV=1"	"15.3333333333333"	"5"	"7"	"5"	"1"	"450"	"50.035"	"5.15"	"0.68"	"0.69"	"0.85"	"0.98"	"0.85"	"14.89"	"13.87"	"6.36"	"11.48"	"14.41"	""	"5"	"0"	"0"	"Green"	"27.4218227325537"
"False"	"IsMasterProtein"	"Q66IX2"	"MGC84231 protein OS=Xenopus laevis GN=psmd13 PE=2 SV=1"	"24.8677248677249"	"9"	"10"	"9"	"1"	"378"	"43.035"	"5.9"	"0.72"	"0.82"	"0.87"	"0.98"	"0.98"	"5.50"	"10.37"	"8.38"	"8.97"	"3.83"	""	"9"	"0"	"0"	"Green"	"27.4193443477108"
"False"	"IsMasterProtein"	"Q7SYW4"	"Isocitrate dehydrogenase [NADP] OS=Xenopus laevis GN=idh2 PE=2 SV=1"	"14.7577092511013"	"6"	"6"	"6"	"1"	"454"	"50.727"	"8.07"	"0.84"	"0.89"	"0.94"	"1.19"	"1.13"	"8.96"	"11.14"	"1.62"	"3.21"	"6.15"	""	"6"	"0"	"0"	"Green"	"27.3391148372435"
"False"	"IsMasterProtein"	"Q0IHG1"	"MGC154377 protein OS=Xenopus laevis GN=rplp2 PE=2 SV=1"	"67.8260869565217"	"5"	"5"	"5"	"1"	"115"	"11.648"	"4.59"	"0.65"	"0.79"	"0.73"	"1.07"	"0.95"	"26.26"	"19.95"	"6.31"	"12.29"	"17.59"	""	"5"	"0"	"0"	"Green"	"27.1647637871389"
"False"	"IsMasterProtein"	"O42587"	"26S protease regulatory subunit 6A-A OS=Xenopus laevis GN=psmc3-a PE=2 SV=1"	"38.0246913580247"	"12"	"13"	"12"	"1"	"405"	"45.202"	"5.3"	"0.79"	"0.83"	"0.84"	"1.13"	"1.04"	"4.83"	"4.93"	"3.15"	"2.01"	"4.14"	""	"12"	"0"	"0"	"Green"	"27.124831917775"
"False"	"IsMasterProtein"	"Q6GMC1"	"MGC81889 protein OS=Xenopus laevis GN=rps27a PE=2 SV=1"	"50.6410256410256"	"9"	"11"	"9"	"1"	"156"	"17.953"	"9.64"	"0.60"	"0.77"	"0.86"	"1.15"	"0.97"	"13.76"	"4.00"	"4.16"	"5.43"	"4.67"	""	"9"	"0"	"0"	"Green"	"26.9950447497282"
"False"	"IsMasterProtein"	"Q6NU38"	"LOC414721 protein (Fragment) OS=Xenopus laevis GN=LOC414721 PE=2 SV=1"	"26.7657992565056"	"9"	"9"	"9"	"1"	"269"	"30.96"	"6.8"	"0.72"	"0.86"	"0.87"	"1.26"	"1.01"	"11.91"	"3.39"	"5.54"	"3.62"	"14.11"	""	"9"	"0"	"0"	"Green"	"26.9687540206716"
"False"	"IsMasterProteinCandidate"	"P62799"	"Histone H4 OS=Xenopus laevis PE=1 SV=2"	"38.8349514563107"	"4"	"7"	"4"	"1"	"103"	"11.36"	"11.36"	"0.70"	"0.75"	"0.79"	"1.01"	"0.84"	"9.72"	"9.88"	"1.84"	"2.22"	"7.25"	""	"4"	"0"	"0"	"Green"	"26.6309066577562"
"False"	"IsMasterProtein"	"A2BDA0"	"Histone H4 OS=Xenopus laevis GN=hist1h4d PE=2 SV=1"	"38.8349514563107"	"4"	"7"	"4"	"1"	"103"	"11.531"	"11.33"	"0.70"	"0.75"	"0.79"	"1.01"	"0.84"	"9.72"	"9.88"	"1.84"	"2.22"	"7.25"	""	"4"	"0"	"0"	"Green"	"26.6309066577562"
"False"	"IsMasterProtein"	"Q6DJD1"	"Coatomer subunit alpha OS=Xenopus laevis GN=copa PE=2 SV=1"	"5.88235294117647"	"7"	"7"	"7"	"1"	"1224"	"138.49"	"7.39"	"0.85"	"0.87"	"0.80"	"1.09"	"1.22"	"3.53"	"6.67"	"8.28"	"7.73"	"17.08"	""	"7"	"0"	"0"	"Green"	"26.548470004738"
"False"	"IsMasterProtein"	"Q5XHE2"	"Ubiquitin carboxyl-terminal hydrolase OS=Xenopus laevis GN=uchl3 PE=2 SV=1"	"35.2173913043478"	"9"	"9"	"9"	"1"	"230"	"26.154"	"5.03"	"0.82"	"0.75"	"0.77"	"1.10"	"0.96"	"3.16"	"12.22"	"6.38"	"11.74"	"14.47"	""	"9"	"0"	"0"	"Green"	"26.4061025466779"
"False"	"IsMasterProtein"	"Q2NLB1"	"MGC130901 protein OS=Xenopus laevis GN=MGC130901 PE=2 SV=1"	"10.4054054054054"	"10"	"10"	"10"	"1"	"740"	"83.579"	"7.15"	"0.56"	"0.79"	"0.97"	"1.14"	"1.11"	"19.44"	"4.03"	"7.89"	"8.21"	"6.18"	""	"10"	"0"	"0"	"Green"	"26.3834905182646"
"False"	"IsMasterProtein"	"Q6GR44"	"Nagaa protein OS=Xenopus laevis GN=naga PE=2 SV=1"	"26.5"	"10"	"10"	"10"	"1"	"400"	"44.825"	"5.14"	"0.77"	"0.85"	"1.05"	"1.17"	"0.97"	"8.68"	"9.86"	"7.44"	"5.39"	"3.07"	""	"10"	"0"	"0"	"Green"	"26.3377472243324"
"False"	"IsMasterProtein"	"Q2VPH9"	"Protein arginine N-methyltransferase 5 OS=Xenopus laevis GN=prmt5 PE=2 SV=1"	"9.63665086887836"	"6"	"6"	"6"	"1"	"633"	"72.1"	"6.38"	"0.72"	"0.81"	"0.88"	"1.19"	"0.89"	"30.00"	"19.49"	"25.75"	"13.41"	"18.38"	""	"6"	"0"	"0"	"Green"	"26.3006037817195"
"False"	"IsMasterProteinCandidate"	"Q5U491"	"Protein arginine N-methyltransferase 5 (Fragment) OS=Xenopus laevis GN=LOC495515 PE=2 SV=1"	"9.66719492868463"	"6"	"6"	"6"	"1"	"631"	"71.841"	"6.34"	"0.72"	"0.81"	"0.88"	"1.19"	"0.89"	"30.00"	"19.49"	"25.75"	"13.41"	"18.38"	""	"6"	"0"	"0"	"Green"	"26.3006037817195"
"False"	"IsMasterProtein"	"Q7T0M4"	"MGC69154 protein OS=Xenopus laevis PE=2 SV=1"	"19.1244239631336"	"7"	"7"	"7"	"1"	"434"	"48.206"	"6.24"	"0.73"	"0.78"	"0.94"	"1.09"	"0.87"	"2.51"	"12.38"	"6.86"	"8.17"	"15.17"	""	"7"	"0"	"0"	"Green"	"26.2616110235072"
"False"	"IsMasterProtein"	"P47830"	"60S ribosomal protein L27a OS=Xenopus laevis GN=rpl27a PE=2 SV=2"	"31.7567567567568"	"5"	"5"	"5"	"1"	"148"	"16.541"	"10.56"	"0.68"	"0.70"	"0.70"	"0.86"	"1.05"	"26.34"	"4.97"	"6.24"	"12.19"	"13.81"	""	"5"	"0"	"0"	"Green"	"26.1911442908865"
"False"	"IsMasterProteinCandidate"	"Q7SZB2"	"Rpl27a protein OS=Xenopus laevis GN=rpl27a PE=2 SV=1"	"31.7567567567568"	"5"	"5"	"5"	"1"	"148"	"16.583"	"10.56"	"0.68"	"0.70"	"0.70"	"0.86"	"1.05"	"26.34"	"4.97"	"6.24"	"12.19"	"13.81"	""	"5"	"0"	"0"	"Green"	"26.1911442908865"
"False"	"IsMasterProtein"	"Q7ZWS4"	"MGC53764 protein OS=Xenopus laevis GN=rpn2 PE=2 SV=1"	"6.97305863708399"	"4"	"4"	"4"	"1"	"631"	"69.188"	"5.24"	"0.73"	"0.75"	"1.00"	"0.99"	"1.03"	"6.15"	"11.15"	"9.36"	"10.13"	"9.22"	""	"4"	"0"	"0"	"Green"	"26.1807471066322"
"False"	"IsMasterProtein"	"Q640H5"	"Isocitrate dehydrogenase [NADP] OS=Xenopus laevis GN=idh1 PE=2 SV=1"	"17.1084337349398"	"6"	"6"	"6"	"1"	"415"	"46.819"	"6.14"	"0.68"	"0.91"	"0.74"	"1.08"	"0.97"	"13.58"	"3.41"	"4.15"	"10.42"	"4.25"	""	"6"	"0"	"0"	"Green"	"25.9784433127735"
"False"	"IsMasterProtein"	"Q6GP41"	"MGC80700 protein OS=Xenopus laevis GN=MGC80700 PE=2 SV=1"	"58.125"	"14"	"21"	"14"	"1"	"160"	"18.652"	"10.71"	"0.70"	"0.83"	"0.93"	"1.25"	"1.05"	"8.30"	"7.96"	"5.05"	"6.62"	"4.62"	""	"14"	"0"	"0"	"Green"	"25.9317841179295"
"False"	"IsMasterProteinCandidate"	"Q7SZB3"	"MGC64285 protein OS=Xenopus laevis GN=rpl21 PE=2 SV=1"	"58.125"	"14"	"21"	"14"	"1"	"160"	"18.68"	"10.81"	"0.70"	"0.83"	"0.93"	"1.25"	"1.05"	"8.30"	"7.96"	"5.05"	"6.62"	"4.62"	""	"14"	"0"	"0"	"Green"	"25.9317841179295"
"False"	"IsMasterProtein"	"Q3KQ54"	"MGC130953 protein OS=Xenopus laevis GN=atic PE=2 SV=1"	"11.2054329371817"	"4"	"5"	"4"	"1"	"589"	"63.788"	"6.55"	"0.75"	"0.91"	"0.96"	"1.05"	"1.02"	"16.50"	"13.16"	"3.35"	"4.59"	"6.69"	""	"4"	"0"	"0"	"Green"	"25.7085293804438"
"False"	"IsMasterProtein"	"Q7ZYS1"	"60S ribosomal protein L19 OS=Xenopus laevis GN=rpl19 PE=2 SV=1"	"35.5329949238579"	"12"	"13"	"11"	"1"	"197"	"23.466"	"11.47"	"0.70"	"0.79"	"0.84"	"1.14"	"1.03"	"7.82"	"9.36"	"7.15"	"5.97"	"4.14"	""	"12"	"0"	"0"	"Green"	"25.6393225682743"
"False"	"IsMasterProtein"	"Q6NS00"	"MGC79934 protein OS=Xenopus laevis GN=MGC79934 PE=2 SV=1"	"5.5930568948891"	"6"	"6"	"6"	"1"	"1037"	"119.132"	"4.81"	"0.75"	"0.75"	"0.94"	"1.17"	"1.01"	"2.65"	"15.59"	"8.08"	"8.60"	"17.23"	""	"6"	"0"	"0"	"Green"	"25.5707810202229"
"False"	"IsMasterProtein"	"Q6DE60"	"Adenylyl cyclase-associated protein OS=Xenopus laevis GN=cap1 PE=2 SV=1"	"13.8655462184874"	"7"	"7"	"7"	"1"	"476"	"51.347"	"8.7"	"0.68"	"0.86"	"0.87"	"1.06"	"0.95"	"10.52"	"5.82"	"5.76"	"3.78"	"6.56"	""	"7"	"0"	"0"	"Green"	"25.5636872132274"
"False"	"IsMasterProteinCandidate"	"Q7T2T2"	"Adenylyl cyclase-associated protein OS=Xenopus laevis GN=CAP1b PE=2 SV=1"	"13.8655462184874"	"7"	"7"	"7"	"1"	"476"	"51.26"	"8.72"	"0.68"	"0.86"	"0.87"	"1.06"	"0.95"	"10.52"	"5.82"	"5.76"	"3.78"	"6.56"	""	"7"	"0"	"0"	"Green"	"25.5636872132274"
"False"	"IsMasterProtein"	"O57468"	"14-3-3 protein epsilon OS=Xenopus laevis GN=ywhae PE=2 SV=1"	"34.1176470588235"	"9"	"11"	"9"	"1"	"255"	"29.168"	"4.78"	"0.74"	"0.95"	"0.83"	"1.06"	"1.15"	"9.51"	"7.68"	"7.85"	"10.63"	"7.92"	""	"9"	"0"	"0"	"Green"	"25.330973671936"
"False"	"IsMasterProtein"	"Q6DDF2"	"Acad9-prov protein OS=Xenopus laevis GN=acad9 PE=2 SV=1"	"9.48553054662379"	"7"	"8"	"7"	"1"	"622"	"68.386"	"7.31"	"0.76"	"0.81"	"0.97"	"0.94"	"1.02"	"8.94"	"8.60"	"3.85"	"10.18"	"7.81"	""	"7"	"0"	"0"	"Green"	"25.2803588724397"
"False"	"IsMasterProtein"	"Q6INK1"	"MGC82415 protein OS=Xenopus laevis GN=MGC82415 PE=2 SV=1"	"16.6979362101313"	"9"	"10"	"9"	"1"	"533"	"58.988"	"5.45"	"0.79"	"0.74"	"0.86"	"1.09"	"0.93"	"7.16"	"6.03"	"3.03"	"5.12"	"6.50"	""	"9"	"0"	"0"	"Green"	"25.2529822354853"
"False"	"IsMasterProtein"	"A9JS79"	"Proteasome subunit beta type (Fragment) OS=Xenopus laevis GN=LOC100127332 PE=2 SV=1"	"24.5059288537549"	"6"	"6"	"6"	"1"	"253"	"27.87"	"6.54"	"0.59"	"0.71"	"0.90"	"1.03"	"0.94"	"6.98"	"9.54"	"3.51"	"10.78"	"9.17"	""	"6"	"0"	"0"	"Green"	"25.1766183913116"
"False"	"IsMasterProtein"	"Q6PAA5"	"MGC68480 protein OS=Xenopus laevis GN=MGC68480 PE=2 SV=1"	"35.2"	"6"	"6"	"6"	"1"	"250"	"27.379"	"6.93"	"0.54"	"0.82"	"0.78"	"1.01"	"0.94"	"4.72"	"10.96"	"13.55"	"3.47"	"4.21"	""	"6"	"0"	"0"	"Green"	"25.1087450162169"
"False"	"IsMasterProtein"	"Q640D3"	"Phosphoserine aminotransferase OS=Xenopus laevis GN=psat1 PE=2 SV=1"	"16.5311653116531"	"7"	"8"	"6"	"1"	"369"	"40.221"	"6.18"	"0.70"	"0.78"	"0.79"	"0.99"	"0.82"	"10.36"	"10.27"	"1.89"	"13.51"	"6.90"	""	"7"	"0"	"0"	"Green"	"24.8672204862714"
"False"	"IsMasterProtein"	"Q6P7I2"	"Coatomer subunit gamma OS=Xenopus laevis GN=copg1 PE=2 SV=1"	"7.66590389016018"	"6"	"7"	"6"	"1"	"874"	"97.693"	"5.43"	"0.79"	"0.87"	"0.91"	"1.10"	"0.92"	"8.76"	"19.62"	"5.72"	"9.96"	"14.37"	""	"6"	"0"	"0"	"Green"	"24.676288585581"
"False"	"IsMasterProteinCandidate"	"Q8AVQ3"	"14-3-3 protein beta/alpha-B OS=Xenopus laevis GN=ywhab-b PE=2 SV=1"	"20.9016393442623"	"5"	"8"	"5"	"1"	"244"	"27.742"	"4.7"	"0.77"	"0.71"	"0.94"	"1.20"	"1.04"	"13.78"	"12.34"	"10.25"	"7.54"	"1.85"	""	"5"	"0"	"0"	"Green"	"24.6757014024463"
"False"	"IsMasterProteinCandidate"	"P29309"	"14-3-3-like protein (Fragment) OS=Xenopus laevis PE=2 SV=1"	"21.7021276595745"	"5"	"8"	"5"	"1"	"235"	"26.768"	"4.72"	"0.77"	"0.71"	"0.94"	"1.20"	"1.04"	"13.78"	"12.34"	"10.25"	"7.54"	"1.85"	""	"5"	"0"	"0"	"Green"	"24.6757014024463"
"False"	"IsMasterProtein"	"Q5XHK2"	"14-3-3 protein beta/alpha-A OS=Xenopus laevis GN=ywhab-a PE=2 SV=1"	"20.9016393442623"	"5"	"8"	"5"	"1"	"244"	"27.742"	"4.7"	"0.77"	"0.71"	"0.94"	"1.20"	"1.04"	"13.78"	"12.34"	"10.25"	"7.54"	"1.85"	""	"5"	"0"	"0"	"Green"	"24.6757014024463"
"False"	"IsMasterProtein"	"Q66L23"	"MGC85232 protein OS=Xenopus laevis GN=rpl24 PE=2 SV=1"	"35.9712230215827"	"6"	"8"	"6"	"1"	"139"	"16.002"	"11.12"	"0.71"	"0.85"	"0.91"	"1.05"	"1.07"	"6.89"	"4.23"	"2.98"	"4.19"	"4.96"	""	"6"	"0"	"0"	"Green"	"24.3659336303884"
"False"	"IsMasterProtein"	"Q6NTL0"	"MGC83218 protein OS=Xenopus laevis GN=rpia PE=2 SV=1"	"31.4893617021277"	"7"	"7"	"7"	"1"	"235"	"25.662"	"6.55"	"0.54"	"0.73"	"0.82"	"0.82"	"0.90"	"5.76"	"8.25"	"14.39"	"9.38"	"5.53"	""	"7"	"0"	"0"	"Green"	"24.2171638346446"
"False"	"IsMasterProtein"	"Q6GQC6"	"MGC80163 protein OS=Xenopus laevis GN=MGC80163 PE=2 SV=1"	"53.9130434782609"	"3"	"3"	"3"	"1"	"115"	"11.625"	"4.5"	"0.64"	"0.85"	"0.67"	"1.12"	"0.84"	"12.69"	"22.71"	"18.84"	"2.48"	"13.43"	""	"3"	"0"	"0"	"Green"	"24.0035602347591"
"False"	"IsMasterProtein"	"Q7ZWJ2"	"Uqcrc1 protein OS=Xenopus laevis GN=uqcrc1 PE=2 SV=1"	"19.6652719665272"	"9"	"9"	"8"	"1"	"478"	"52.312"	"6.21"	"0.70"	"0.71"	"0.86"	"0.91"	"1.05"	"17.66"	"5.58"	"13.66"	"8.34"	"11.92"	""	"9"	"0"	"0"	"Green"	"23.9436284264725"
"False"	"IsMasterProtein"	"Q5FWY4"	"Maternal DNA replication licensing factor mcm6 OS=Xenopus laevis GN=mmcm6 PE=1 SV=1"	"10.353227771011"	"10"	"10"	"9"	"1"	"821"	"92.581"	"5.22"	"0.67"	"0.86"	"0.82"	"0.95"	"0.87"	"8.90"	"6.51"	"4.92"	"4.08"	"2.91"	""	"10"	"0"	"0"	"Green"	"23.9247300062726"
"False"	"IsMasterProtein"	"Q6PAY8"	"Hydroxysteroid dehydrogenase-like protein 2 OS=Xenopus laevis GN=hsdl2 PE=2 SV=1"	"14.8681055155875"	"4"	"5"	"4"	"1"	"417"	"44.531"	"7.39"	"0.68"	"0.83"	"0.76"	"0.91"	"0.93"	"27.76"	"19.81"	"22.34"	"22.10"	"11.63"	""	"4"	"0"	"0"	"Green"	"23.7529573092508"
"False"	"IsMasterProtein"	"Q6IRQ8"	"MGC81450 protein OS=Xenopus laevis GN=pgam1 PE=2 SV=1"	"19.6850393700787"	"5"	"6"	"5"	"1"	"254"	"28.865"	"6.55"	"0.70"	"0.81"	"0.93"	"1.11"	"0.85"	"10.24"	"1.89"	"3.91"	"1.75"	"2.98"	""	"5"	"0"	"0"	"Green"	"23.6692395080882"
"False"	"IsMasterProtein"	"Q7ZYC8"	"Peptidyl-prolyl cis-trans isomerase OS=Xenopus laevis GN=fkbp2 PE=2 SV=1"	"32.6241134751773"	"4"	"4"	"4"	"1"	"141"	"15.714"	"8.88"	"0.67"	"0.92"	"0.88"	"1.13"	"0.92"	"10.11"	"1.69"	"3.86"	"3.24"	"5.10"	""	"4"	"0"	"0"	"Green"	"23.4468023651055"
"False"	"IsMasterProtein"	"Q66J56"	"MGC81848 protein OS=Xenopus laevis GN=txnrd3 PE=2 SV=1"	"15.2684563758389"	"9"	"9"	"9"	"1"	"596"	"65.686"	"5.92"	"0.73"	"0.74"	"0.75"	"1.00"	"0.87"	"10.41"	"9.39"	"4.92"	"3.33"	"5.30"	""	"9"	"0"	"0"	"Green"	"23.3874996387137"
"False"	"IsMasterProtein"	"TRYP_PIG"	"(Common contaminant protein)"	"25.1082251082251"	"4"	"5"	"4"	"1"	"231"	"24.394"	"7.18"	"0.79"	"0.72"	"0.57"	"0.67"	"0.63"	"16.05"	"11.82"	"9.81"	"12.63"	"15.10"	""	"4"	"0"	"0"	"Green"	"23.3340881043556"
"False"	"IsMasterProtein"	"Q2VPG2"	"LOC733435 protein (Fragment) OS=Xenopus laevis GN=LOC733435 PE=2 SV=1"	"9.50413223140496"	"4"	"5"	"4"	"1"	"484"	"55.307"	"5.35"	"0.59"	"0.64"	"0.75"	"0.93"	"0.83"	"1.18"	"11.89"	"18.83"	"14.21"	"23.28"	""	"4"	"0"	"0"	"Green"	"23.3323852499968"
"False"	"IsMasterProtein"	"Q98SP8"	"Embryonic polyadenylate-binding protein A OS=Xenopus laevis GN=epabp-a PE=1 SV=2"	"10.9697933227345"	"7"	"8"	"7"	"1"	"629"	"70.659"	"9.32"	"0.54"	"0.70"	"0.87"	"1.00"	"0.94"	"32.75"	"13.01"	"4.20"	"9.33"	"12.08"	""	"7"	"0"	"0"	"Green"	"23.274129331575"
"False"	"IsMasterProteinCandidate"	"Q6NTJ0"	"LOC414678 protein (Fragment) OS=Xenopus laevis GN=LOC414678 PE=2 SV=1"	"39.5973154362416"	"6"	"6"	"6"	"1"	"149"	"16.803"	"4.55"	"0.81"	"0.86"	"0.92"	"1.18"	"1.03"	"1.63"	"2.45"	"0.65"	"4.93"	"0.39"	""	"6"	"0"	"0"	"Green"	"23.1434140342841"
"False"	"IsMasterProteinCandidate"	"Q6DKL8"	"LOC414678 protein OS=Xenopus laevis GN=LOC414678 PE=2 SV=1"	"39.0728476821192"	"6"	"6"	"6"	"1"	"151"	"16.964"	"4.5"	"0.81"	"0.86"	"0.92"	"1.18"	"1.03"	"1.63"	"2.45"	"0.65"	"4.93"	"0.39"	""	"6"	"0"	"0"	"Green"	"23.1434140342841"
"False"	"IsMasterProtein"	"Q569Q7"	"LOC414678 protein OS=Xenopus laevis GN=LOC414678 PE=2 SV=1"	"39.0728476821192"	"6"	"6"	"6"	"1"	"151"	"17.037"	"4.55"	"0.81"	"0.86"	"0.92"	"1.18"	"1.03"	"1.63"	"2.45"	"0.65"	"4.93"	"0.39"	""	"6"	"0"	"0"	"Green"	"23.1434140342841"
