"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProtein"	"Q7SZ26"	"Peptidyl-prolyl cis-trans isomerase OS=Xenopus laevis GN=ppib PE=2 SV=1"	"43.5185185185185"	"11"	"11"	"11"	"1"	"216"	"23.845"	"9.29"	"0.98"	"1.05"	"1.03"	"0.99"	"0.94"	"3.33"	"3.74"	"4.75"	"3.36"	"7.51"	""	"11"	"0"	"0"	"Green"	"40.7102275565284"
"False"	"IsMasterProtein"	"P50886"	"60S ribosomal protein L22 OS=Xenopus laevis GN=rpl22 PE=2 SV=2"	"51.5625"	"9"	"11"	"8"	"1"	"128"	"14.807"	"9.19"	"0.87"	"0.86"	"1.00"	"0.87"	"0.64"	"4.68"	"11.54"	"4.20"	"3.53"	"9.96"	""	"9"	"0"	"0"	"Green"	"40.5551601309586"
"False"	"IsMasterProtein"	"Q6INK1"	"MGC82415 protein OS=Xenopus laevis GN=MGC82415 PE=2 SV=1"	"25.703564727955"	"13"	"16"	"13"	"1"	"533"	"58.988"	"5.45"	"0.93"	"0.82"	"0.99"	"0.92"	"0.87"	"3.44"	"3.07"	"3.79"	"4.82"	"3.81"	""	"13"	"0"	"0"	"Green"	"39.9203556826944"
"False"	"IsMasterProtein"	"Q6GNB4"	"LOC445824 protein (Fragment) OS=Xenopus laevis GN=LOC445824 PE=2 SV=1"	"55.7471264367816"	"12"	"14"	"12"	"1"	"174"	"19.905"	"9.94"	"0.93"	"0.96"	"1.06"	"0.99"	"0.65"	"5.99"	"6.94"	"4.32"	"6.29"	"11.32"	""	"12"	"0"	"0"	"Green"	"39.9102271725424"
"False"	"IsMasterProteinCandidate"	"B7ZPG6"	"40S ribosomal small subunit protein S10 OS=Xenopus laevis GN=rps10 PE=2 SV=1"	"58.7878787878788"	"12"	"14"	"12"	"1"	"165"	"18.871"	"10.11"	"0.93"	"0.96"	"1.06"	"0.99"	"0.65"	"5.99"	"6.94"	"4.32"	"6.29"	"11.32"	""	"12"	"0"	"0"	"Green"	"39.9102271725424"
"False"	"IsMasterProtein"	"Q7ZTR7"	"Psmc2 protein (Fragment) OS=Xenopus laevis GN=psmc2 PE=2 SV=1"	"25"	"11"	"11"	"10"	"1"	"444"	"49.814"	"5.57"	"0.87"	"0.73"	"0.98"	"0.83"	"0.80"	"12.95"	"15.93"	"8.49"	"16.75"	"7.77"	""	"11"	"0"	"0"	"Green"	"39.3347998011925"
"False"	"IsMasterProteinCandidate"	"A9ULV8"	"XMSS1 protein OS=Xenopus laevis GN=psmc2 PE=2 SV=1"	"25.635103926097"	"11"	"11"	"10"	"1"	"433"	"48.633"	"5.95"	"0.87"	"0.73"	"0.98"	"0.83"	"0.80"	"12.95"	"15.93"	"8.49"	"16.75"	"7.77"	""	"11"	"0"	"0"	"Green"	"39.3347998011925"
"False"	"IsMasterProtein"	"Q6DJJ1"	"MGC82151 protein OS=Xenopus laevis GN=rps25 PE=2 SV=1"	"50.4"	"10"	"14"	"9"	"1"	"125"	"13.821"	"10.11"	"1.06"	"1.28"	"1.17"	"0.99"	"0.72"	"4.36"	"6.23"	"8.17"	"12.25"	"11.78"	""	"10"	"0"	"0"	"Green"	"39.3215394974243"
"False"	"IsMasterProtein"	"Q6NRW7"	"MGC81186 protein OS=Xenopus laevis GN=clns1a PE=2 SV=1"	"22.5"	"5"	"5"	"5"	"1"	"240"	"26.126"	"4.11"	"0.74"	"0.89"	"0.91"	"0.83"	"0.79"	"5.86"	"17.24"	"6.83"	"0.74"	"15.56"	""	"5"	"0"	"0"	"Green"	"39.2468433446366"
"False"	"IsMasterProtein"	"Q4FZP2"	"Methylthioribose-1-phosphate isomerase OS=Xenopus laevis GN=mri1 PE=2 SV=1"	"24.8587570621469"	"5"	"5"	"5"	"1"	"354"	"38.116"	"6.68"	"1.18"	"1.25"	"1.14"	"0.98"	"1.07"	"11.34"	"20.53"	"2.54"	"9.15"	"19.44"	""	"5"	"0"	"0"	"Green"	"39.2335041846656"
"False"	"IsMasterProtein"	"Q8AVD2"	"Proteasome subunit alpha type OS=Xenopus laevis GN=psma3 PE=2 SV=1"	"39.6078431372549"	"12"	"12"	"12"	"1"	"255"	"28.346"	"5.1"	"1.04"	"1.13"	"1.29"	"1.13"	"0.74"	"4.65"	"8.61"	"7.20"	"7.85"	"3.27"	""	"12"	"0"	"0"	"Green"	"39.2310546312204"
"False"	"IsMasterProtein"	"Q642P7"	"LOC448844 protein OS=Xenopus laevis GN=alb PE=2 SV=1"	"16.6392092257002"	"12"	"18"	"11"	"1"	"607"	"70.309"	"5.91"	"1.04"	"1.03"	"1.37"	"1.09"	"0.91"	"4.75"	"12.24"	"2.95"	"6.10"	"6.26"	""	"12"	"0"	"0"	"Green"	"39.1953629566346"
"False"	"IsMasterProtein"	"Q6PAE3"	"MGC68448 protein OS=Xenopus laevis GN=MGC68448 PE=2 SV=1"	"8.07453416149068"	"7"	"7"	"7"	"1"	"805"	"92.957"	"4.82"	"0.93"	"0.89"	"1.21"	"1.06"	"0.81"	"10.90"	"26.39"	"3.66"	"5.48"	"6.28"	""	"7"	"0"	"0"	"Green"	"39.1867482464931"
"False"	"IsMasterProtein"	"Q4V813"	"S-(hydroxymethyl)glutathione dehydrogenase OS=Xenopus laevis GN=adh5 PE=2 SV=1"	"22.6063829787234"	"7"	"8"	"7"	"1"	"376"	"39.99"	"7.05"	"0.94"	"0.93"	"1.14"	"0.97"	"0.87"	"10.45"	"8.80"	"7.61"	"6.46"	"5.88"	""	"7"	"0"	"0"	"Green"	"39.0886018541116"
"False"	"IsMasterProtein"	"Q6INS0"	"MGC81156 protein OS=Xenopus laevis GN=gstt1 PE=2 SV=1"	"44.2148760330579"	"13"	"15"	"13"	"1"	"242"	"27.636"	"6.55"	"0.97"	"0.93"	"1.09"	"0.97"	"0.83"	"2.46"	"4.13"	"3.67"	"2.91"	"8.34"	""	"13"	"0"	"0"	"Green"	"39.0498390395294"
"False"	"IsMasterProtein"	"Q6GPT0"	"MGC82636 protein OS=Xenopus laevis GN=MGC82636 PE=2 SV=1"	"48.8888888888889"	"10"	"13"	"10"	"1"	"135"	"15.282"	"6.19"	"0.96"	"1.06"	"1.02"	"1.05"	"0.84"	"5.70"	"7.78"	"2.38"	"2.68"	"12.48"	""	"10"	"0"	"0"	"Green"	"38.7885332371769"
"False"	"IsMasterProtein"	"Q7SZ98"	"Annexin OS=Xenopus laevis PE=2 SV=1"	"25.1479289940828"	"8"	"8"	"8"	"1"	"338"	"37.612"	"6.6"	"0.99"	"0.93"	"1.04"	"0.89"	"0.64"	"6.29"	"10.49"	"8.18"	"8.26"	"8.22"	""	"8"	"0"	"0"	"Green"	"38.5537904642185"
"False"	"IsMasterProtein"	"Q6DE98"	"Gyg1-prov protein OS=Xenopus laevis GN=gyg1 PE=2 SV=1"	"21.2121212121212"	"9"	"11"	"9"	"1"	"330"	"37.361"	"5.12"	"0.98"	"1.13"	"1.03"	"0.87"	"1.09"	"3.65"	"1.23"	"6.10"	"5.26"	"9.07"	""	"9"	"0"	"0"	"Green"	"38.3689707515017"
"False"	"IsMasterProtein"	"Q6GR06"	"MGC81473 protein OS=Xenopus laevis GN=cbr3 PE=2 SV=1"	"36.4620938628159"	"11"	"11"	"11"	"1"	"277"	"30.18"	"7.74"	"0.92"	"1.08"	"1.30"	"1.18"	"0.90"	"6.44"	"10.12"	"5.30"	"8.98"	"8.45"	""	"11"	"0"	"0"	"Green"	"38.0616673814402"
"False"	"IsMasterProtein"	"P41116"	"60S ribosomal protein L8 OS=Xenopus laevis GN=rpl8 PE=2 SV=3"	"38.5214007782101"	"15"	"15"	"15"	"1"	"257"	"27.9"	"10.89"	"0.95"	"1.09"	"1.11"	"0.87"	"0.68"	"3.65"	"4.53"	"4.17"	"3.36"	"9.69"	""	"15"	"0"	"0"	"Green"	"37.9015954925018"
"False"	"IsMasterProtein"	"Q6NTT2"	"MGC82306 protein OS=Xenopus laevis GN=rps18 PE=2 SV=1"	"51.9736842105263"	"11"	"13"	"11"	"1"	"152"	"17.666"	"10.87"	"1.09"	"1.05"	"1.15"	"0.98"	"0.79"	"2.76"	"5.97"	"7.85"	"6.41"	"7.55"	""	"11"	"0"	"0"	"Green"	"37.8596117456449"
"False"	"IsMasterProtein"	"Q7SYQ4"	"MGC64582 protein OS=Xenopus laevis GN=prdx6 PE=2 SV=1"	"41.0714285714286"	"7"	"9"	"7"	"1"	"224"	"25.054"	"5.67"	"0.89"	"0.88"	"0.99"	"1.04"	"0.92"	"3.90"	"13.10"	"5.10"	"1.33"	"10.97"	""	"7"	"0"	"0"	"Green"	"37.7451395243368"
"False"	"IsMasterProtein"	"Q9I9M9"	"Adenine nucleotide translocase OS=Xenopus laevis GN=slc25a5 PE=2 SV=1"	"37.9194630872483"	"12"	"14"	"12"	"1"	"298"	"32.919"	"9.7"	"1.17"	"1.18"	"1.33"	"1.24"	"1.10"	"4.39"	"5.26"	"7.70"	"2.46"	"5.56"	""	"12"	"0"	"0"	"Green"	"37.5315833184467"
"False"	"IsMasterProtein"	"Q7ZY48"	"Rpl13a-prov protein OS=Xenopus laevis GN=rpl13a PE=2 SV=1"	"43.2900432900433"	"16"	"20"	"16"	"1"	"231"	"26.418"	"11.12"	"0.91"	"0.74"	"0.93"	"0.76"	"0.72"	"2.18"	"16.05"	"5.88"	"6.46"	"6.46"	""	"16"	"0"	"0"	"Green"	"37.2930088716982"
"False"	"IsMasterProtein"	"Q6DDM7"	"Acadl-prov protein OS=Xenopus laevis GN=acadl PE=2 SV=1"	"25.4504504504505"	"12"	"13"	"11"	"1"	"444"	"49.243"	"7.96"	"1.01"	"1.04"	"1.05"	"1.06"	"1.15"	"3.39"	"8.58"	"7.86"	"3.02"	"7.68"	""	"12"	"0"	"0"	"Green"	"37.087344360721"
"False"	"IsMasterProtein"	"Q566I3"	"Hypoxia up-regulated protein 1 (Fragment) OS=Xenopus laevis GN=hyou1 PE=1 SV=2"	"18.4210526315789"	"10"	"10"	"10"	"1"	"646"	"72.628"	"5.44"	"1.06"	"1.07"	"1.00"	"1.02"	"0.89"	"4.89"	"7.82"	"8.66"	"4.68"	"7.15"	""	"10"	"0"	"0"	"Green"	"36.9449367721564"
"False"	"IsMasterProtein"	"P39017"	"40S ribosomal protein S6 OS=Xenopus laevis GN=rps6 PE=2 SV=1"	"42.1686746987952"	"19"	"22"	"15"	"1"	"249"	"28.659"	"10.9"	"1.02"	"0.98"	"1.06"	"1.06"	"0.68"	"7.27"	"8.50"	"4.39"	"6.57"	"7.56"	""	"19"	"0"	"0"	"Green"	"36.7785949677526"
"False"	"IsMasterProteinCandidate"	"Q6GNA1"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"22.9357798165138"	"7"	"8"	"7"	"1"	"327"	"36.789"	"7.36"	"0.92"	"0.82"	"1.00"	"0.83"	"0.89"	"1.76"	"5.94"	"5.03"	"10.40"	"4.93"	""	"7"	"0"	"0"	"Green"	"36.7740440232136"
"False"	"IsMasterProteinCandidate"	"Q7ZY96"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"22.7272727272727"	"7"	"8"	"7"	"1"	"330"	"37.184"	"7.59"	"0.92"	"0.82"	"1.00"	"0.83"	"0.89"	"1.76"	"5.94"	"5.03"	"10.40"	"4.93"	""	"7"	"0"	"0"	"Green"	"36.7740440232136"
"False"	"IsMasterProteinCandidate"	"Q05AY9"	"LOC398450 protein OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"23.6593059936909"	"7"	"8"	"7"	"1"	"317"	"35.783"	"7.12"	"0.92"	"0.82"	"1.00"	"0.83"	"0.89"	"1.76"	"5.94"	"5.03"	"10.40"	"4.93"	""	"7"	"0"	"0"	"Green"	"36.7740440232136"
"False"	"IsMasterProtein"	"Q32N37"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"22.3214285714286"	"7"	"8"	"7"	"1"	"336"	"37.766"	"7.17"	"0.92"	"0.82"	"1.00"	"0.83"	"0.89"	"1.76"	"5.94"	"5.03"	"10.40"	"4.93"	""	"7"	"0"	"0"	"Green"	"36.7740440232136"
"False"	"IsMasterProtein"	"Q05AY3"	"Cn2 protein OS=Xenopus laevis GN=cn2 PE=2 SV=1"	"19.4092827004219"	"8"	"8"	"8"	"1"	"474"	"52.74"	"5.44"	"0.89"	"0.96"	"1.08"	"1.08"	"0.97"	"6.35"	"3.76"	"4.96"	"3.21"	"9.52"	""	"8"	"0"	"0"	"Green"	"36.2894118748422"
"False"	"IsMasterProteinCandidate"	"Q7T0R7"	"Cn2-prov protein OS=Xenopus laevis GN=cndp2 PE=2 SV=1"	"19.4092827004219"	"8"	"8"	"8"	"1"	"474"	"52.712"	"5.44"	"0.89"	"0.96"	"1.08"	"1.08"	"0.97"	"6.35"	"3.76"	"4.96"	"3.21"	"9.52"	""	"8"	"0"	"0"	"Green"	"36.2894118748422"
"False"	"IsMasterProtein"	"Q9PVY6"	"Proteasome subunit alpha type-7-A OS=Xenopus laevis GN=psma7-a PE=2 SV=1"	"36.6935483870968"	"12"	"13"	"11"	"1"	"248"	"28.019"	"8.59"	"1.06"	"1.04"	"1.10"	"0.99"	"0.79"	"1.33"	"4.84"	"5.71"	"3.37"	"3.33"	""	"12"	"0"	"0"	"Green"	"36.2029677327508"
"False"	"IsMasterProteinCandidate"	"Q9PVQ1"	"Proteasome subunit alpha type-7-B OS=Xenopus laevis GN=psma7-b PE=2 SV=1"	"36.8421052631579"	"12"	"13"	"11"	"1"	"247"	"27.918"	"8.59"	"1.06"	"1.04"	"1.10"	"0.99"	"0.79"	"1.33"	"4.84"	"5.71"	"3.37"	"3.33"	""	"12"	"0"	"0"	"Green"	"36.2029677327508"
"False"	"IsMasterProtein"	"Q6NUG0"	"MGC79030 protein OS=Xenopus laevis GN=hspe1 PE=2 SV=1"	"71.5686274509804"	"8"	"10"	"8"	"1"	"102"	"11.091"	"8.92"	"1.02"	"1.13"	"1.12"	"1.08"	"0.81"	"5.43"	"7.42"	"4.24"	"3.02"	"12.35"	""	"8"	"0"	"0"	"Green"	"36.0246226635297"
"False"	"IsMasterProtein"	"Q640H5"	"Isocitrate dehydrogenase [NADP] OS=Xenopus laevis GN=idh1 PE=2 SV=1"	"23.6144578313253"	"9"	"9"	"9"	"1"	"415"	"46.819"	"6.14"	"1.03"	"0.89"	"1.12"	"0.93"	"0.87"	"3.88"	"11.95"	"5.71"	"18.77"	"8.99"	""	"9"	"0"	"0"	"Green"	"35.7896312489951"
"False"	"IsMasterProtein"	"Q7SYS3"	"Pros26.4-prov protein OS=Xenopus laevis GN=psmc1 PE=2 SV=1"	"19.7727272727273"	"7"	"7"	"7"	"1"	"440"	"49.122"	"6.35"	"1.00"	"1.06"	"1.12"	"0.99"	"1.00"	"15.89"	"20.15"	"6.54"	"12.11"	"9.30"	""	"7"	"0"	"0"	"Green"	"35.6424491514904"
"False"	"IsMasterProtein"	"Q6DE30"	"Oat-prov protein OS=Xenopus laevis GN=oat.1 PE=2 SV=1"	"20.7289293849658"	"9"	"10"	"9"	"1"	"439"	"47.983"	"6.62"	"1.05"	"1.00"	"1.26"	"1.00"	"0.93"	"5.93"	"8.68"	"8.04"	"7.19"	"6.86"	""	"9"	"0"	"0"	"Green"	"35.5917549708939"
"False"	"IsMasterProtein"	"Q6GN00"	"MGC83669 protein OS=Xenopus laevis GN=ppa2 PE=2 SV=1"	"29.0657439446367"	"8"	"9"	"8"	"1"	"289"	"32.997"	"5.48"	"1.01"	"1.10"	"1.26"	"1.16"	"1.05"	"8.78"	"8.45"	"5.70"	"4.02"	"8.25"	""	"8"	"0"	"0"	"Green"	"35.422373235373"
"False"	"IsMasterProtein"	"Q91733"	"EEF1D protein OS=Xenopus laevis GN=EEF1D PE=2 SV=1"	"36.9230769230769"	"10"	"10"	"10"	"1"	"260"	"28.627"	"4.69"	"0.94"	"1.03"	"1.16"	"1.07"	"0.74"	"10.71"	"10.32"	"2.94"	"6.63"	"16.31"	""	"10"	"0"	"0"	"Green"	"35.3388935140452"
"False"	"IsMasterProtein"	"P70010"	"Nucleoside diphosphate kinase A1 OS=Xenopus laevis PE=2 SV=1"	"50.6493506493506"	"8"	"10"	"8"	"1"	"154"	"17.478"	"6.57"	"1.05"	"0.93"	"1.10"	"0.99"	"0.83"	"4.89"	"13.86"	"5.34"	"10.64"	"8.14"	""	"8"	"0"	"0"	"Green"	"35.0664259480513"
"False"	"IsMasterProtein"	"ALBU_BOVIN"	"(Common contaminant protein)"	"15.4859967051071"	"10"	"10"	"10"	"1"	"607"	"69.248"	"6.18"	"0.36"	"6.59"	"0.18"	"0.31"	"1.13"	"71.40"	"1.45"	"363.87"	"124.46"	"12.43"	""	"10"	"0"	"0"	"Green"	"34.9307774904746"
"False"	"IsMasterProtein"	"O42193"	"MGC64314 protein OS=Xenopus laevis GN=ranbp1 PE=2 SV=1"	"25.8373205741627"	"4"	"5"	"4"	"1"	"209"	"24.256"	"5.24"	"0.76"	"0.99"	"0.82"	"0.53"	"0.63"	"2.77"	"2.52"	"5.09"	"6.08"	"60.73"	""	"4"	"0"	"0"	"Green"	"34.9274708111424"
"False"	"IsMasterProtein"	"Q5U5C2"	"LOC495303 protein OS=Xenopus laevis GN=vars PE=2 SV=1"	"9.33226065969429"	"11"	"12"	"11"	"1"	"1243"	"140.547"	"7.42"	"1.00"	"0.97"	"1.11"	"1.13"	"0.85"	"6.33"	"6.30"	"10.43"	"2.93"	"6.84"	""	"11"	"0"	"0"	"Green"	"34.8424653360409"
"False"	"IsMasterProtein"	"P15107"	"Superoxide dismutase [Cu-Zn] B OS=Xenopus laevis GN=sod1-b PE=1 SV=3"	"44.3708609271523"	"6"	"6"	"6"	"1"	"151"	"15.409"	"5.9"	"1.22"	"1.60"	"1.27"	"1.05"	"1.00"	"5.70"	"8.65"	"8.83"	"19.56"	"5.05"	""	"6"	"0"	"0"	"Green"	"34.7921835331091"
"False"	"IsMasterProtein"	"Q7ZYS8"	"60S ribosomal protein L10a OS=Xenopus laevis GN=rpl10a PE=2 SV=1"	"40.5529953917051"	"10"	"11"	"10"	"1"	"217"	"24.76"	"9.92"	"0.89"	"0.79"	"1.05"	"0.82"	"0.81"	"6.49"	"7.82"	"12.17"	"9.15"	"13.80"	""	"10"	"0"	"0"	"Green"	"34.5223155493286"
"False"	"IsMasterProtein"	"Q6PHL5"	"60S ribosomal protein L27 OS=Xenopus laevis GN=rpl27 PE=2 SV=1"	"61.0294117647059"	"13"	"13"	"13"	"1"	"136"	"15.817"	"10.62"	"0.90"	"0.74"	"1.02"	"0.91"	"0.72"	"4.04"	"12.92"	"5.36"	"4.82"	"9.31"	""	"13"	"0"	"0"	"Green"	"34.3620783625323"
"False"	"IsMasterProtein"	"Q58E21"	"Proteasome subunit alpha type OS=Xenopus laevis GN=psma1 PE=2 SV=1"	"31.4176245210728"	"8"	"9"	"8"	"1"	"261"	"29.267"	"6.54"	"0.85"	"0.84"	"0.94"	"0.95"	"0.76"	"11.25"	"12.36"	"6.67"	"9.91"	"23.41"	""	"8"	"0"	"0"	"Green"	"34.1954533050487"
"False"	"IsMasterProtein"	"Q3B8B3"	"Ubiquitin carboxyl-terminal hydrolase OS=Xenopus laevis GN=uchl1 PE=2 SV=1"	"34.9775784753363"	"9"	"9"	"9"	"1"	"223"	"24.842"	"6"	"1.22"	"1.17"	"1.17"	"1.10"	"1.16"	"4.57"	"8.03"	"6.96"	"1.51"	"8.66"	""	"9"	"0"	"0"	"Green"	"33.9497260776415"
"False"	"IsMasterProtein"	"Q2VPL7"	"LOC733431 protein (Fragment) OS=Xenopus laevis GN=LOC733431 PE=2 SV=1"	"22.1052631578947"	"5"	"5"	"5"	"1"	"285"	"30.983"	"8.43"	"1.07"	"0.90"	"1.25"	"0.94"	"0.87"	"8.01"	"18.89"	"4.46"	"8.21"	"3.22"	""	"5"	"0"	"0"	"Green"	"33.6632490888871"
"False"	"IsMasterProtein"	"O42587"	"26S protease regulatory subunit 6A-A OS=Xenopus laevis GN=psmc3-a PE=2 SV=1"	"38.2716049382716"	"13"	"13"	"13"	"1"	"405"	"45.202"	"5.3"	"1.06"	"1.09"	"1.23"	"0.99"	"1.03"	"8.73"	"9.57"	"3.51"	"5.95"	"9.04"	""	"13"	"0"	"0"	"Green"	"33.3842184686655"
"False"	"IsMasterProteinCandidate"	"O13000"	"Proteasome subunit beta type OS=Xenopus laevis PE=2 SV=1"	"39.5652173913043"	"6"	"7"	"6"	"1"	"230"	"24.537"	"5.87"	"0.86"	"0.90"	"0.97"	"0.90"	"0.80"	"17.46"	"18.61"	"3.51"	"4.50"	"16.89"	""	"6"	"0"	"0"	"Green"	"33.3278444483056"
"False"	"IsMasterProtein"	"Q3KPV9"	"Proteasome subunit beta type OS=Xenopus laevis GN=LOC397716 PE=2 SV=1"	"39.0557939914163"	"6"	"7"	"6"	"1"	"233"	"24.81"	"5.87"	"0.86"	"0.90"	"0.97"	"0.90"	"0.80"	"17.46"	"18.61"	"3.51"	"4.50"	"16.89"	""	"6"	"0"	"0"	"Green"	"33.3278444483056"
"False"	"IsMasterProtein"	"Q8AVD3"	"Adenylate kinase 2, mitochondrial OS=Xenopus laevis GN=ak2 PE=2 SV=1"	"31.5352697095436"	"8"	"11"	"8"	"1"	"241"	"26.51"	"6.64"	"1.19"	"1.20"	"1.20"	"1.07"	"0.96"	"6.52"	"6.54"	"5.14"	"2.91"	"5.62"	""	"8"	"0"	"0"	"Green"	"33.1289811532335"
"False"	"IsMasterProtein"	"A0T1H8"	"Catalase OS=Xenopus laevis PE=2 SV=1"	"17.8030303030303"	"10"	"10"	"9"	"1"	"528"	"60.205"	"7.65"	"1.07"	"0.91"	"1.12"	"1.29"	"0.81"	"6.08"	"13.44"	"6.33"	"2.58"	"7.69"	""	"10"	"0"	"0"	"Green"	"33.1214174350411"
"False"	"IsMasterProtein"	"Q66J56"	"MGC81848 protein OS=Xenopus laevis GN=txnrd3 PE=2 SV=1"	"17.6174496644295"	"9"	"10"	"9"	"1"	"596"	"65.686"	"5.92"	"0.95"	"0.97"	"1.03"	"1.02"	"0.80"	"3.24"	"13.81"	"4.17"	"4.06"	"12.10"	""	"9"	"0"	"0"	"Green"	"32.8458049157685"
"False"	"IsMasterProtein"	"Q7ZY25"	"Pyruvate kinase OS=Xenopus laevis PE=2 SV=1"	"11.9544592030361"	"8"	"10"	"8"	"1"	"527"	"57.362"	"7.14"	"0.95"	"1.00"	"1.17"	"1.00"	"0.84"	"12.71"	"12.97"	"9.53"	"8.47"	"16.61"	""	"8"	"0"	"0"	"Green"	"32.7885132892915"
"False"	"IsMasterProtein"	"Q498I6"	"MGC114839 protein OS=Xenopus laevis GN=uroc1 PE=2 SV=1"	"15.3618906942393"	"11"	"14"	"11"	"1"	"677"	"74.724"	"6.64"	"0.93"	"0.96"	"1.05"	"1.01"	"0.67"	"5.81"	"8.54"	"11.96"	"9.28"	"10.27"	""	"11"	"0"	"0"	"Green"	"32.4948766271882"
"False"	"IsMasterProtein"	"Q6PA58"	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit A, mitochondrial OS=Xenopus laevis GN=sdha-a PE=2 SV=1"	"12.781954887218"	"9"	"10"	"9"	"1"	"665"	"72.808"	"7.25"	"1.01"	"0.93"	"1.16"	"1.21"	"0.84"	"2.85"	"12.58"	"1.36"	"2.10"	"2.93"	""	"9"	"0"	"0"	"Green"	"32.3675292562765"
"False"	"IsMasterProtein"	"Q6PAB5"	"MGC68609 protein OS=Xenopus laevis GN=akr1b1 PE=2 SV=1"	"22.0125786163522"	"9"	"10"	"9"	"1"	"318"	"36.041"	"7.46"	"0.85"	"0.82"	"0.98"	"0.97"	"0.90"	"6.14"	"11.44"	"7.77"	"7.16"	"6.74"	""	"9"	"0"	"0"	"Green"	"32.2198537086182"
"False"	"IsMasterProtein"	"Q2NL56"	"Kap beta 3 protein OS=Xenopus laevis GN=ipo5 PE=2 SV=1"	"9.96343692870201"	"11"	"11"	"10"	"1"	"1094"	"122.713"	"4.93"	"1.04"	"0.90"	"1.07"	"0.98"	"0.93"	"2.06"	"7.04"	"4.87"	"6.50"	"4.94"	""	"11"	"0"	"0"	"Green"	"32.1395925588564"
"False"	"IsMasterProtein"	"Q6DF81"	"MGC84594 protein OS=Xenopus laevis GN=pdia5 PE=2 SV=1"	"13.9579349904398"	"8"	"10"	"8"	"1"	"523"	"59.515"	"8.03"	"1.01"	"1.02"	"0.92"	"1.05"	"0.89"	"6.68"	"8.46"	"5.61"	"6.87"	"6.90"	""	"8"	"0"	"0"	"Green"	"32.0783728795451"
"False"	"IsMasterProtein"	"Q6GMC3"	"MGC81885 protein OS=Xenopus laevis GN=hsd17b4 PE=2 SV=1"	"9.7165991902834"	"6"	"7"	"6"	"1"	"741"	"80.35"	"7.75"	"0.93"	"0.78"	"0.94"	"0.91"	"0.85"	"14.31"	"6.95"	"4.16"	"6.62"	"2.71"	""	"6"	"0"	"0"	"Green"	"31.9696321724336"
"False"	"IsMasterProtein"	"Q6NU38"	"LOC414721 protein (Fragment) OS=Xenopus laevis GN=LOC414721 PE=2 SV=1"	"27.8810408921933"	"8"	"9"	"8"	"1"	"269"	"30.96"	"6.8"	"1.15"	"0.89"	"1.13"	"0.79"	"0.92"	"9.64"	"9.33"	"5.94"	"14.26"	"11.78"	""	"8"	"0"	"0"	"Green"	"31.852720529812"
"False"	"IsMasterProtein"	"B7ZQH3"	"LOC443721 protein OS=Xenopus laevis GN=LOC443721 PE=2 SV=1"	"20.8020050125313"	"8"	"8"	"8"	"1"	"399"	"43.446"	"5.77"	"0.89"	"0.67"	"1.13"	"0.83"	"0.87"	"11.19"	"16.68"	"3.62"	"11.84"	"5.31"	""	"8"	"0"	"0"	"Green"	"31.7783208513166"
"False"	"IsMasterProteinCandidate"	"Q6DJP1"	"LOC443721 protein (Fragment) OS=Xenopus laevis GN=LOC443721 PE=2 SV=1"	"20.8542713567839"	"8"	"8"	"8"	"1"	"398"	"43.237"	"5.77"	"0.89"	"0.67"	"1.13"	"0.83"	"0.87"	"11.19"	"16.68"	"3.62"	"11.84"	"5.31"	""	"8"	"0"	"0"	"Green"	"31.7783208513166"
"False"	"IsMasterProteinCandidate"	"Q52KV1"	"LOC443721 protein OS=Xenopus laevis GN=ctsd PE=2 SV=1"	"20.8020050125313"	"8"	"8"	"8"	"1"	"399"	"43.368"	"5.77"	"0.89"	"0.67"	"1.13"	"0.83"	"0.87"	"11.19"	"16.68"	"3.62"	"11.84"	"5.31"	""	"8"	"0"	"0"	"Green"	"31.7783208513166"
"False"	"IsMasterProtein"	"Q6PAW9"	"MGC68629 protein OS=Xenopus laevis GN=rab10 PE=2 SV=1"	"22.5"	"4"	"4"	"4"	"1"	"200"	"22.555"	"8.38"	"1.03"	"0.98"	"1.18"	"0.96"	"0.87"	"8.07"	"4.03"	"7.46"	"12.04"	"3.57"	""	"4"	"0"	"0"	"Green"	"31.7517987949552"
