"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProteinCandidate"	"Q6GN74"	"Psmc6 protein (Fragment) OS=Xenopus laevis GN=Psmc6 PE=2 SV=1"	"24.4897959183673"	"10"	"10"	"9"	"1"	"392"	"44.551"	"7.78"	"0.50"	"0.72"	"1.09"	"0.98"	"0.85"	"6.56"	"4.01"	"9.39"	"12.14"	"8.85"	""	"10"	"0"	"0"	"Green"	"30.1967408079309"
"False"	"IsMasterProtein"	"Q498H2"	"Uncharacterized protein OS=Xenopus laevis PE=2 SV=1"	"29.5454545454545"	"8"	"8"	"8"	"1"	"220"	"25.629"	"7.4"	"0.26"	"0.96"	"1.70"	"1.09"	"0.79"	"31.47"	"9.25"	"8.79"	"6.04"	"3.04"	""	"8"	"0"	"0"	"Green"	"29.990923714003"
"False"	"IsMasterProtein"	"P20397"	"Nucleolin OS=Xenopus laevis GN=ncl PE=2 SV=3"	"12.4423963133641"	"5"	"6"	"5"	"1"	"651"	"70.153"	"4.93"	"0.44"	"0.80"	"0.98"	"0.88"	"0.77"	"13.53"	"4.14"	"14.28"	"4.21"	"8.38"	""	"5"	"0"	"0"	"Green"	"29.8684805790688"
"False"	"IsMasterProtein"	"Q8AVD3"	"Adenylate kinase 2, mitochondrial OS=Xenopus laevis GN=ak2 PE=2 SV=1"	"30.2904564315353"	"8"	"10"	"8"	"1"	"241"	"26.51"	"6.64"	"0.49"	"0.78"	"1.14"	"0.81"	"0.63"	"7.40"	"3.10"	"5.34"	"10.08"	"6.06"	""	"8"	"0"	"0"	"Green"	"29.5751439515086"
"False"	"IsMasterProtein"	"Q3KPV0"	"MGC131303 protein OS=Xenopus laevis GN=akr7a2 PE=2 SV=1"	"21.9219219219219"	"6"	"6"	"6"	"1"	"333"	"37.837"	"7.08"	"0.53"	"0.79"	"0.85"	"0.83"	"0.76"	"37.13"	"8.17"	"11.09"	"4.68"	"7.06"	""	"6"	"0"	"0"	"Green"	"29.4118022312406"
"False"	"IsMasterProtein"	"Q7ZYC8"	"Peptidyl-prolyl cis-trans isomerase OS=Xenopus laevis GN=fkbp2 PE=2 SV=1"	"33.3333333333333"	"5"	"5"	"5"	"1"	"141"	"15.714"	"8.88"	"0.55"	"0.80"	"1.06"	"0.87"	"0.80"	"10.14"	"7.81"	"6.76"	"2.52"	"5.76"	""	"5"	"0"	"0"	"Green"	"29.1462559251287"
"False"	"IsMasterProtein"	"Q6PAB5"	"MGC68609 protein OS=Xenopus laevis GN=akr1b1 PE=2 SV=1"	"23.5849056603774"	"8"	"9"	"8"	"1"	"318"	"36.041"	"7.46"	"0.52"	"0.75"	"1.03"	"0.87"	"0.80"	"7.66"	"3.26"	"7.66"	"5.68"	"7.99"	""	"8"	"0"	"0"	"Green"	"28.9258306679985"
"False"	"IsMasterProtein"	"Q66KV6"	"LOC100101273 protein OS=Xenopus laevis GN=rpl28 PE=2 SV=1"	"43.0656934306569"	"7"	"8"	"7"	"1"	"137"	"15.541"	"11.85"	"0.51"	"0.84"	"0.80"	"0.69"	"0.72"	"12.50"	"4.72"	"8.26"	"4.82"	"5.47"	""	"7"	"0"	"0"	"Green"	"28.6474912326801"
"False"	"IsMasterProtein"	"Q6PF26"	"MGC69128 protein OS=Xenopus laevis GN=qars PE=2 SV=1"	"11.139896373057"	"9"	"9"	"9"	"1"	"772"	"87.472"	"7.17"	"0.49"	"0.88"	"1.23"	"0.99"	"1.02"	"24.44"	"7.01"	"6.16"	"7.90"	"7.44"	""	"9"	"0"	"0"	"Green"	"28.6444362465162"
"False"	"IsMasterProtein"	"P62799"	"Histone H4 OS=Xenopus laevis PE=1 SV=2"	"56.3106796116505"	"6"	"6"	"6"	"1"	"103"	"11.36"	"11.36"	"0.42"	"0.86"	"1.06"	"0.82"	"0.74"	"31.80"	"4.33"	"4.27"	"8.07"	"5.19"	""	"6"	"0"	"0"	"Green"	"28.6299619071459"
"False"	"IsMasterProtein"	"Q6PCH4"	"Glucose-6-phosphate 1-dehydrogenase OS=Xenopus laevis GN=g6pd PE=2 SV=2"	"12.7413127413127"	"6"	"6"	"6"	"1"	"518"	"59.654"	"7.18"	"0.42"	"0.84"	"1.24"	"0.81"	"0.57"	"3.50"	"13.09"	"8.82"	"21.62"	"8.34"	""	"6"	"0"	"0"	"Green"	"28.4822472532389"
"False"	"IsMasterProtein"	"Q7ZWR2"	"Cysteine--tRNA ligase, cytoplasmic OS=Xenopus laevis GN=cars PE=2 SV=1"	"10.7095046854083"	"7"	"7"	"7"	"1"	"747"	"85.73"	"6.42"	"0.64"	"0.79"	"1.09"	"0.94"	"0.82"	"30.48"	"4.56"	"7.93"	"1.80"	"15.43"	""	"7"	"0"	"0"	"Green"	"28.4388722141123"
"False"	"IsMasterProtein"	"A3KNF4"	"LOC100049121 protein OS=Xenopus laevis GN=LOC100049121 PE=2 SV=1"	"34.6938775510204"	"4"	"4"	"4"	"1"	"98"	"10.999"	"7.33"	"0.49"	"0.95"	"0.95"	"0.82"	"0.73"	"11.39"	"8.73"	"0.18"	"23.30"	"0.30"	""	"4"	"0"	"0"	"Green"	"28.3811867948627"
"False"	"IsMasterProtein"	"Q66KX3"	"MGC85348 protein OS=Xenopus laevis GN=rpl23a PE=2 SV=1"	"50.9677419354839"	"9"	"9"	"9"	"1"	"155"	"17.663"	"10.36"	"0.49"	"0.77"	"0.77"	"0.83"	"0.73"	"4.73"	"4.74"	"9.79"	"13.44"	"7.93"	""	"9"	"0"	"0"	"Green"	"28.2292038911403"
"False"	"IsMasterProtein"	"Q6IRQ8"	"MGC81450 protein OS=Xenopus laevis GN=pgam1 PE=2 SV=1"	"35.4330708661417"	"7"	"7"	"7"	"1"	"254"	"28.865"	"6.55"	"0.42"	"0.93"	"1.69"	"0.87"	"0.67"	"24.05"	"10.51"	"2.91"	"5.45"	"13.35"	""	"7"	"0"	"0"	"Green"	"28.2024670483012"
"False"	"IsMasterProtein"	"Q7SZB0"	"Rpl35a-prov protein OS=Xenopus laevis GN=rpl35a PE=2 SV=1"	"54.5454545454545"	"10"	"13"	"10"	"1"	"110"	"12.541"	"10.87"	"0.52"	"0.79"	"1.12"	"0.99"	"0.78"	"14.51"	"3.49"	"5.97"	"6.27"	"4.48"	""	"10"	"0"	"0"	"Green"	"28.0199811475464"
"False"	"IsMasterProtein"	"Q8AVP8"	"Peptidyl-prolyl cis-trans isomerase OS=Xenopus laevis PE=2 SV=1"	"54.2682926829268"	"9"	"9"	"9"	"1"	"164"	"17.901"	"8.35"	"0.49"	"0.73"	"0.88"	"0.97"	"0.71"	"7.78"	"11.29"	"16.40"	"6.83"	"8.20"	""	"9"	"0"	"0"	"Green"	"27.6296322211232"
"False"	"IsMasterProteinCandidate"	"Q70YG6"	"Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Xenopus laevis GN=cyp PE=2 SV=1"	"56.687898089172"	"9"	"9"	"9"	"1"	"157"	"17.038"	"8.09"	"0.49"	"0.73"	"0.88"	"0.97"	"0.71"	"7.78"	"11.29"	"16.40"	"6.83"	"8.20"	""	"9"	"0"	"0"	"Green"	"27.6296322211232"
"False"	"IsMasterProtein"	"Q801S2"	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit B, mitochondrial OS=Xenopus laevis GN=sdha-b PE=2 SV=1"	"11.1278195488722"	"8"	"8"	"8"	"1"	"665"	"72.708"	"6.96"	"0.60"	"0.83"	"1.17"	"0.86"	"0.73"	"11.55"	"9.12"	"7.69"	"2.26"	"6.34"	""	"8"	"0"	"0"	"Green"	"27.5096406394117"
"False"	"IsMasterProteinCandidate"	"Q9DE27"	"RuvB-like 2 OS=Xenopus laevis GN=ruvbl2 PE=2 SV=1"	"15.8008658008658"	"6"	"6"	"6"	"1"	"462"	"51.155"	"5.64"	"0.49"	"0.83"	"1.33"	"0.84"	"0.80"	"6.91"	"13.01"	"9.54"	"7.76"	"11.45"	""	"6"	"0"	"0"	"Green"	"27.3671118719579"
"False"	"IsMasterProtein"	"Q0IH85"	"RuvB-like helicase OS=Xenopus laevis GN=ruvbl2 PE=2 SV=1"	"15.8008658008658"	"6"	"6"	"6"	"1"	"462"	"51.153"	"5.64"	"0.49"	"0.83"	"1.33"	"0.84"	"0.80"	"6.91"	"13.01"	"9.54"	"7.76"	"11.45"	""	"6"	"0"	"0"	"Green"	"27.3671118719579"
"False"	"IsMasterProteinCandidate"	"Q801R1"	"RuvB-like helicase OS=Xenopus laevis PE=2 SV=1"	"15.8008658008658"	"6"	"6"	"6"	"1"	"462"	"51.095"	"5.64"	"0.49"	"0.83"	"1.33"	"0.84"	"0.80"	"6.91"	"13.01"	"9.54"	"7.76"	"11.45"	""	"6"	"0"	"0"	"Green"	"27.3671118719579"
"False"	"IsMasterProtein"	"Q6PCE5"	"Succinyl-CoA:3-ketoacid-coenzyme A transferase OS=Xenopus laevis GN=oxct1 PE=2 SV=1"	"14.7169811320755"	"7"	"7"	"7"	"1"	"530"	"57.398"	"7.11"	"0.60"	"0.79"	"1.46"	"1.12"	"0.63"	"7.30"	"7.58"	"1.43"	"4.16"	"3.81"	""	"7"	"0"	"0"	"Green"	"27.347659021197"
"False"	"IsMasterProteinCandidate"	"Q7ZYR2"	"MGC69180 protein (Fragment) OS=Xenopus laevis GN=MGC69180 PE=2 SV=1"	"14.7448015122873"	"7"	"7"	"7"	"1"	"529"	"57.267"	"7.11"	"0.60"	"0.79"	"1.46"	"1.12"	"0.63"	"7.30"	"7.58"	"1.43"	"4.16"	"3.81"	""	"7"	"0"	"0"	"Green"	"27.347659021197"
"False"	"IsMasterProtein"	"Q6GP41"	"MGC80700 protein OS=Xenopus laevis GN=MGC80700 PE=2 SV=1"	"61.875"	"15"	"18"	"15"	"1"	"160"	"18.652"	"10.71"	"0.51"	"0.87"	"1.18"	"1.00"	"0.84"	"13.74"	"4.18"	"4.64"	"9.95"	"3.53"	""	"15"	"0"	"0"	"Green"	"27.3312873067518"
"False"	"IsMasterProteinCandidate"	"Q7SZB3"	"MGC64285 protein OS=Xenopus laevis GN=rpl21 PE=2 SV=1"	"61.875"	"15"	"18"	"15"	"1"	"160"	"18.68"	"10.81"	"0.51"	"0.87"	"1.18"	"1.00"	"0.84"	"13.74"	"4.18"	"4.64"	"9.95"	"3.53"	""	"15"	"0"	"0"	"Green"	"27.3312873067518"
"False"	"IsMasterProtein"	"Q6PAY8"	"Hydroxysteroid dehydrogenase-like protein 2 OS=Xenopus laevis GN=hsdl2 PE=2 SV=1"	"16.7865707434053"	"5"	"5"	"5"	"1"	"417"	"44.531"	"7.39"	"0.59"	"0.79"	"1.01"	"0.95"	"0.66"	"6.40"	"24.11"	"1.39"	"2.72"	"17.91"	""	"5"	"0"	"0"	"Green"	"27.3309932135211"
"False"	"IsMasterProtein"	"Q7ZYS1"	"60S ribosomal protein L19 OS=Xenopus laevis GN=rpl19 PE=2 SV=1"	"32.48730964467"	"11"	"13"	"10"	"1"	"197"	"23.466"	"11.47"	"0.55"	"0.77"	"1.03"	"1.03"	"0.81"	"7.49"	"3.51"	"5.82"	"5.14"	"2.35"	""	"11"	"0"	"0"	"Green"	"27.2884324528803"
"False"	"IsMasterProtein"	"O57468"	"14-3-3 protein epsilon OS=Xenopus laevis GN=ywhae PE=2 SV=1"	"34.9019607843137"	"9"	"10"	"9"	"1"	"255"	"29.168"	"4.78"	"0.45"	"0.83"	"1.08"	"0.88"	"0.85"	"25.31"	"5.52"	"10.97"	"17.02"	"7.63"	""	"9"	"0"	"0"	"Green"	"27.264851767314"
"False"	"IsMasterProtein"	"Q6NU38"	"LOC414721 protein (Fragment) OS=Xenopus laevis GN=LOC414721 PE=2 SV=1"	"30.1115241635688"	"10"	"11"	"10"	"1"	"269"	"30.96"	"6.8"	"0.53"	"0.89"	"1.11"	"0.92"	"0.83"	"8.88"	"4.11"	"2.89"	"7.06"	"6.19"	""	"10"	"0"	"0"	"Green"	"27.1818960420531"
"False"	"IsMasterProteinCandidate"	"Q7SZB2"	"Rpl27a protein OS=Xenopus laevis GN=rpl27a PE=2 SV=1"	"31.7567567567568"	"5"	"5"	"5"	"1"	"148"	"16.583"	"10.56"	"0.49"	"0.88"	"0.97"	"0.94"	"0.79"	"26.65"	"5.69"	"15.53"	"16.56"	"4.94"	""	"5"	"0"	"0"	"Green"	"27.1645930248045"
"False"	"IsMasterProtein"	"P47830"	"60S ribosomal protein L27a OS=Xenopus laevis GN=rpl27a PE=2 SV=2"	"31.7567567567568"	"5"	"5"	"5"	"1"	"148"	"16.541"	"10.56"	"0.49"	"0.88"	"0.97"	"0.94"	"0.79"	"26.65"	"5.69"	"15.53"	"16.56"	"4.94"	""	"5"	"0"	"0"	"Green"	"27.1645930248045"
"False"	"IsMasterProtein"	"Q6NS01"	"VLDLR protein OS=Xenopus laevis GN=VLDLR PE=2 SV=1"	"9.4361334867664"	"6"	"7"	"6"	"1"	"869"	"96.213"	"4.96"	"0.66"	"0.94"	"1.34"	"1.12"	"0.80"	"19.76"	"16.50"	"9.10"	"7.32"	"28.49"	""	"6"	"0"	"0"	"Green"	"27.1537988685514"
"False"	"IsMasterProteinCandidate"	"Q642Q5"	"MGC84419 protein OS=Xenopus laevis GN=rab11a PE=2 SV=1"	"23.6111111111111"	"5"	"6"	"5"	"1"	"216"	"24.424"	"6.57"	"0.48"	"0.74"	"1.00"	"0.85"	"0.79"	"14.76"	"11.48"	"7.26"	"18.76"	"5.40"	""	"5"	"0"	"0"	"Green"	"27.0964564825368"
"False"	"IsMasterProteinCandidate"	"Q641B7"	"LOC494642 protein OS=Xenopus laevis GN=LOC494642 PE=2 SV=1"	"23.394495412844"	"5"	"6"	"5"	"1"	"218"	"24.449"	"5.94"	"0.48"	"0.74"	"1.00"	"0.85"	"0.79"	"14.76"	"11.48"	"7.26"	"18.76"	"5.40"	""	"5"	"0"	"0"	"Green"	"27.0964564825368"
"False"	"IsMasterProtein"	"Q5M991"	"LOC496163 protein OS=Xenopus laevis GN=rab11b.2 PE=2 SV=1"	"23.394495412844"	"5"	"6"	"5"	"1"	"218"	"24.571"	"5.94"	"0.48"	"0.74"	"1.00"	"0.85"	"0.79"	"14.76"	"11.48"	"7.26"	"18.76"	"5.40"	""	"5"	"0"	"0"	"Green"	"27.0964564825368"
"False"	"IsMasterProtein"	"Q6DD48"	"Phosphoglycerate kinase OS=Xenopus laevis GN=pgk1 PE=2 SV=1"	"12.7098321342926"	"5"	"5"	"5"	"1"	"417"	"44.554"	"7.06"	"0.47"	"0.94"	"1.02"	"0.80"	"0.89"	"1.74"	"2.96"	"10.46"	"7.38"	"8.42"	""	"5"	"0"	"0"	"Green"	"27.0728131332864"
"False"	"IsMasterProtein"	"Q4QR35"	"LOC446231 protein OS=Xenopus laevis GN=ube2l3 PE=2 SV=1"	"32.4675324675325"	"4"	"5"	"3"	"1"	"154"	"17.834"	"8.66"	"0.52"	"1.01"	"1.33"	"1.03"	"0.84"	"26.17"	"4.77"	"14.68"	"0.38"	"11.81"	""	"4"	"0"	"0"	"Green"	"26.9585228315963"
"False"	"IsMasterProteinCandidate"	"Q6AZI4"	"LOC446231 protein (Fragment) OS=Xenopus laevis GN=LOC446231 PE=2 SV=1"	"32.6797385620915"	"4"	"5"	"3"	"1"	"153"	"17.703"	"8.66"	"0.52"	"1.01"	"1.33"	"1.03"	"0.84"	"26.17"	"4.77"	"14.68"	"0.38"	"11.81"	""	"4"	"0"	"0"	"Green"	"26.9585228315963"
"False"	"IsMasterProtein"	"Q6PAE3"	"MGC68448 protein OS=Xenopus laevis GN=MGC68448 PE=2 SV=1"	"8.81987577639751"	"7"	"8"	"7"	"1"	"805"	"92.957"	"4.82"	"0.50"	"0.82"	"1.11"	"1.03"	"0.70"	"19.79"	"3.32"	"7.74"	"9.99"	"6.77"	""	"7"	"0"	"0"	"Green"	"26.8870919352268"
"False"	"IsMasterProtein"	"Q6IP73"	"Nascent polypeptide-associated complex subunit alpha OS=Xenopus laevis GN=naca PE=2 SV=1"	"29.5774647887324"	"5"	"5"	"5"	"1"	"213"	"23.192"	"4.64"	"0.34"	"0.77"	"0.75"	"0.60"	"0.73"	"34.77"	"4.41"	"11.78"	"8.56"	"12.00"	""	"5"	"0"	"0"	"Green"	"26.6358250192408"
"False"	"IsMasterProtein"	"Q6NUD0"	"Methylosome protein 50 OS=Xenopus laevis GN=wdr77 PE=1 SV=1"	"20.4204204204204"	"7"	"7"	"7"	"1"	"333"	"36.03"	"5.34"	"0.47"	"0.89"	"1.11"	"0.84"	"0.72"	"4.15"	"7.06"	"5.08"	"6.65"	"5.05"	""	"7"	"0"	"0"	"Green"	"26.6292886860999"
"False"	"IsMasterProtein"	"B0JZW3"	"LOC100158266 protein (Fragment) OS=Xenopus laevis GN=LOC100158266 PE=2 SV=1"	"13.1294964028777"	"8"	"9"	"8"	"1"	"556"	"63.344"	"6.04"	"0.47"	"0.88"	"0.92"	"0.90"	"0.74"	"12.96"	"7.04"	"12.92"	"5.81"	"4.72"	""	"8"	"0"	"0"	"Green"	"26.4682238867186"
"False"	"IsMasterProteinCandidate"	"G1ESZ8"	"Putative beta-N-acetylhexosaminidase (Fragment) OS=Xenopus laevis PE=2 SV=1"	"13.1531531531532"	"8"	"9"	"8"	"1"	"555"	"63.122"	"6.48"	"0.47"	"0.88"	"0.92"	"0.90"	"0.74"	"12.96"	"7.04"	"12.92"	"5.81"	"4.72"	""	"8"	"0"	"0"	"Green"	"26.4682238867186"
"False"	"IsMasterProtein"	"Q0IHG1"	"MGC154377 protein OS=Xenopus laevis GN=rplp2 PE=2 SV=1"	"75.6521739130435"	"5"	"5"	"5"	"1"	"115"	"11.648"	"4.59"	"0.44"	"0.98"	"1.04"	"0.78"	"0.75"	"24.41"	"1.52"	"6.69"	"11.44"	"1.43"	""	"5"	"0"	"0"	"Green"	"26.4105826862841"
"False"	"IsMasterProtein"	"Q66KY6"	"MGC85310 protein OS=Xenopus laevis GN=rpl11 PE=2 SV=1"	"44.6327683615819"	"9"	"11"	"9"	"1"	"177"	"20.165"	"9.79"	"0.44"	"0.77"	"0.96"	"0.82"	"0.76"	"15.38"	"7.14"	"10.59"	"4.77"	"12.02"	""	"9"	"0"	"0"	"Green"	"26.2339918656138"
"False"	"IsMasterProtein"	"Q5U5C2"	"LOC495303 protein OS=Xenopus laevis GN=vars PE=2 SV=1"	"11.4239742558327"	"13"	"14"	"13"	"1"	"1243"	"140.547"	"7.42"	"0.64"	"0.79"	"1.05"	"0.89"	"0.83"	"10.76"	"13.04"	"16.38"	"8.40"	"14.44"	""	"13"	"0"	"0"	"Green"	"26.1084984080462"
"False"	"IsMasterProtein"	"Q5XH49"	"Uncharacterized protein OS=Xenopus laevis PE=2 SV=1"	"11.6331096196868"	"6"	"7"	"5"	"1"	"447"	"51.231"	"7.72"	"0.54"	"0.72"	"1.10"	"0.86"	"0.83"	"19.74"	"12.33"	"15.61"	"1.78"	"16.47"	""	"6"	"0"	"0"	"Green"	"26.0859017184009"
"False"	"IsMasterProtein"	"Q6DE33"	"Uqcrc2 protein OS=Xenopus laevis GN=uqcrc2 PE=2 SV=1"	"10.8647450110865"	"3"	"3"	"3"	"1"	"451"	"47.832"	"8.91"	"0.41"	"0.81"	"1.49"	"1.07"	"0.89"	"0.67"	"18.66"	"1.53"	"13.00"	"18.35"	""	"3"	"0"	"0"	"Green"	"26.0513831334911"
"False"	"IsMasterProtein"	"Q6PB25"	"6-phosphogluconate dehydrogenase, decarboxylating OS=Xenopus laevis GN=pgd PE=2 SV=1"	"15.7676348547718"	"8"	"8"	"8"	"1"	"482"	"53.533"	"7.06"	"0.54"	"0.82"	"1.20"	"0.99"	"0.75"	"13.79"	"14.87"	"7.94"	"12.54"	"7.70"	""	"8"	"0"	"0"	"Green"	"25.994747346833"
"False"	"IsMasterProtein"	"Q4FZQ7"	"MGC116425 protein OS=Xenopus laevis GN=rpl35 PE=2 SV=1"	"34.9593495934959"	"7"	"7"	"6"	"1"	"123"	"14.442"	"11.25"	"0.47"	"0.89"	"0.90"	"0.97"	"0.72"	"17.43"	"3.95"	"7.67"	"13.14"	"2.54"	""	"7"	"0"	"0"	"Green"	"25.7666062694145"
"False"	"IsMasterProtein"	"Q7ZWS4"	"MGC53764 protein OS=Xenopus laevis GN=rpn2 PE=2 SV=1"	"6.97305863708399"	"4"	"5"	"4"	"1"	"631"	"69.188"	"5.24"	"0.46"	"0.77"	"0.82"	"0.98"	"0.95"	"5.30"	"5.59"	"12.06"	"6.92"	"7.47"	""	"4"	"0"	"0"	"Green"	"25.7401104389543"
"False"	"IsMasterProtein"	"Q4V7Z2"	"MGC114910 protein OS=Xenopus laevis GN=msn PE=2 SV=1"	"19.3103448275862"	"12"	"12"	"12"	"1"	"580"	"68.092"	"5.99"	"0.53"	"0.82"	"1.02"	"0.96"	"0.80"	"8.74"	"6.74"	"3.61"	"6.42"	"6.07"	""	"12"	"0"	"0"	"Green"	"25.735542291111"
"False"	"IsMasterProtein"	"Q640C9"	"LOC494725 protein OS=Xenopus laevis GN=LOC494725 PE=2 SV=1"	"22.6299694189602"	"8"	"8"	"8"	"1"	"327"	"37.712"	"5.12"	"0.51"	"0.83"	"0.97"	"1.00"	"0.84"	"17.02"	"5.62"	"10.70"	"1.60"	"5.22"	""	"8"	"0"	"0"	"Green"	"25.7251721529269"
"False"	"IsMasterProtein"	"Q52KT0"	"MGC115168 protein OS=Xenopus laevis GN=npepl1 PE=2 SV=1"	"13.6276391554703"	"6"	"7"	"6"	"1"	"521"	"55.78"	"7.2"	"0.45"	"0.65"	"1.01"	"0.89"	"0.77"	"32.38"	"7.71"	"9.78"	"7.78"	"9.73"	""	"6"	"0"	"0"	"Green"	"25.421131052087"
"False"	"IsMasterProtein"	"Q32N37"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"20.5357142857143"	"8"	"10"	"8"	"1"	"336"	"37.766"	"7.17"	"0.44"	"0.76"	"0.95"	"0.99"	"0.78"	"12.28"	"5.96"	"7.93"	"5.74"	"12.90"	""	"8"	"0"	"0"	"Green"	"25.2189669028106"
"False"	"IsMasterProteinCandidate"	"Q6GNA1"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"21.1009174311927"	"8"	"10"	"8"	"1"	"327"	"36.789"	"7.36"	"0.44"	"0.76"	"0.95"	"0.99"	"0.78"	"12.28"	"5.96"	"7.93"	"5.74"	"12.90"	""	"8"	"0"	"0"	"Green"	"25.2189669028106"
"False"	"IsMasterProteinCandidate"	"Q7ZY96"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"20.9090909090909"	"8"	"10"	"8"	"1"	"330"	"37.184"	"7.59"	"0.44"	"0.76"	"0.95"	"0.99"	"0.78"	"12.28"	"5.96"	"7.93"	"5.74"	"12.90"	""	"8"	"0"	"0"	"Green"	"25.2189669028106"
"False"	"IsMasterProteinCandidate"	"Q05AY9"	"LOC398450 protein OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"21.7665615141956"	"8"	"10"	"8"	"1"	"317"	"35.783"	"7.12"	"0.44"	"0.76"	"0.95"	"0.99"	"0.78"	"12.28"	"5.96"	"7.93"	"5.74"	"12.90"	""	"8"	"0"	"0"	"Green"	"25.2189669028106"
"False"	"IsMasterProtein"	"Q6DCV5"	"Rab7-prov protein OS=Xenopus laevis GN=rab7-prov PE=2 SV=1"	"25.1207729468599"	"5"	"5"	"5"	"1"	"207"	"23.532"	"7.18"	"0.53"	"0.73"	"1.05"	"0.70"	"0.75"	"5.76"	"8.25"	"7.24"	"5.67"	"11.79"	""	"5"	"0"	"0"	"Green"	"25.2096898072319"
"False"	"IsMasterProteinCandidate"	"Q6PA99"	"MGC68523 protein OS=Xenopus laevis GN=rab7a PE=2 SV=1"	"25.1207729468599"	"5"	"5"	"5"	"1"	"207"	"23.523"	"7.03"	"0.53"	"0.73"	"1.05"	"0.70"	"0.75"	"5.76"	"8.25"	"7.24"	"5.67"	"11.79"	""	"5"	"0"	"0"	"Green"	"25.2096898072319"
"False"	"IsMasterProtein"	"Q6DFI9"	"LOC445827 protein (Fragment) OS=Xenopus laevis GN=LOC445827 PE=2 SV=1"	"19.6498054474708"	"11"	"12"	"11"	"1"	"514"	"57.792"	"6.4"	"0.45"	"0.84"	"1.10"	"0.75"	"0.70"	"7.90"	"7.37"	"6.83"	"9.82"	"12.44"	""	"11"	"0"	"0"	"Green"	"25.2094738798452"
"False"	"IsMasterProtein"	"Q8AVC0"	"Serine hydroxymethyltransferase OS=Xenopus laevis GN=shmt1 PE=2 SV=1"	"17.7319587628866"	"8"	"9"	"8"	"1"	"485"	"53.717"	"7.23"	"0.44"	"0.76"	"1.04"	"0.88"	"0.77"	"15.27"	"11.47"	"11.72"	"11.44"	"7.79"	""	"8"	"0"	"0"	"Green"	"25.1840137677865"
"False"	"IsMasterProtein"	"Q6DEA1"	"Gars-prov protein OS=Xenopus laevis GN=gars PE=2 SV=1"	"9.23694779116466"	"8"	"8"	"8"	"1"	"747"	"84.216"	"7.33"	"0.51"	"0.88"	"1.30"	"0.89"	"1.03"	"22.68"	"7.48"	"3.85"	"9.73"	"16.35"	""	"8"	"0"	"0"	"Green"	"25.0645413883986"
"False"	"IsMasterProtein"	"P45441"	"Y-box-binding protein 2-B OS=Xenopus laevis GN=ybx2-b PE=1 SV=2"	"18.2098765432099"	"7"	"9"	"7"	"1"	"324"	"36.154"	"9.29"	"0.59"	"0.93"	"1.20"	"0.91"	"0.73"	"19.37"	"5.76"	"6.64"	"15.03"	"5.66"	""	"7"	"0"	"0"	"Green"	"25.0500288234358"
"False"	"IsMasterProtein"	"A0T1H8"	"Catalase OS=Xenopus laevis PE=2 SV=1"	"14.9621212121212"	"9"	"10"	"8"	"1"	"528"	"60.205"	"7.65"	"0.51"	"0.78"	"1.08"	"0.95"	"0.87"	"12.94"	"11.22"	"7.81"	"8.33"	"11.62"	""	"9"	"0"	"0"	"Green"	"24.9573020219901"
"False"	"IsMasterProtein"	"Q6DKB9"	"Aconitate hydratase, mitochondrial OS=Xenopus laevis GN=aco2 PE=2 SV=1"	"10.3580562659847"	"7"	"7"	"7"	"1"	"782"	"85.222"	"7.12"	"0.52"	"0.80"	"1.27"	"0.99"	"0.64"	"15.23"	"11.42"	"5.22"	"5.80"	"5.02"	""	"7"	"0"	"0"	"Green"	"24.9070550260213"
"False"	"IsMasterProtein"	"Q6GQC6"	"MGC80163 protein OS=Xenopus laevis GN=MGC80163 PE=2 SV=1"	"53.9130434782609"	"3"	"3"	"3"	"1"	"115"	"11.625"	"4.5"	"0.54"	"0.75"	"0.79"	"0.82"	"0.78"	"16.63"	"6.18"	"8.55"	"10.63"	"10.65"	""	"3"	"0"	"0"	"Green"	"24.8967834335472"
