"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProtein"	"Q7SYX2"	"MGC64421 protein OS=Xenopus laevis GN=serpinb6 PE=2 SV=1"	"26.6490765171504"	"10"	"10"	"10"	"1"	"379"	"42.786"	"5.85"	"0.85"	"0.71"	"0.75"	"0.74"	"0.91"	"9.12"	"9.15"	"5.10"	"9.67"	"5.50"	""	"10"	"0"	"0"	"Green"	"37.0996501647181"
"False"	"IsMasterProtein"	"Q5XH25"	"Malic enzyme OS=Xenopus laevis GN=me2 PE=2 SV=1"	"17.6672384219554"	"10"	"11"	"10"	"1"	"583"	"65.367"	"6.8"	"1.02"	"0.74"	"0.86"	"0.71"	"1.10"	"8.07"	"16.59"	"9.45"	"8.03"	"10.77"	""	"10"	"0"	"0"	"Green"	"37.0404275601342"
"False"	"IsMasterProtein"	"Q6PAY8"	"Hydroxysteroid dehydrogenase-like protein 2 OS=Xenopus laevis GN=hsdl2 PE=2 SV=1"	"31.6546762589928"	"8"	"8"	"8"	"1"	"417"	"44.531"	"7.39"	"0.89"	"0.67"	"0.74"	"0.56"	"0.85"	"1.71"	"3.69"	"6.78"	"6.85"	"9.37"	""	"8"	"0"	"0"	"Green"	"36.789256389487"
"False"	"IsMasterProtein"	"Q2NL56"	"Kap beta 3 protein OS=Xenopus laevis GN=ipo5 PE=2 SV=1"	"10.3290676416819"	"11"	"11"	"10"	"1"	"1094"	"122.713"	"4.93"	"0.96"	"0.78"	"0.78"	"0.77"	"1.10"	"7.21"	"7.17"	"6.21"	"11.16"	"7.48"	""	"11"	"0"	"0"	"Green"	"36.7112751553058"
"False"	"IsMasterProtein"	"Q0IHG1"	"MGC154377 protein OS=Xenopus laevis GN=rplp2 PE=2 SV=1"	"79.1304347826087"	"6"	"7"	"6"	"1"	"115"	"11.648"	"4.59"	"0.74"	"0.76"	"0.89"	"0.76"	"1.08"	"5.03"	"15.73"	"7.00"	"1.69"	"7.11"	""	"6"	"0"	"0"	"Green"	"36.5457508400863"
"False"	"IsMasterProtein"	"Q5XGL4"	"Proteasome subunit alpha type OS=Xenopus laevis GN=LOC495277 PE=2 SV=1"	"28.0487804878049"	"6"	"6"	"6"	"1"	"246"	"27.319"	"7.2"	"0.74"	"0.67"	"0.79"	"0.77"	"1.15"	"5.10"	"16.40"	"17.67"	"9.37"	"18.28"	""	"6"	"0"	"0"	"Green"	"36.4906694622335"
"False"	"IsMasterProtein"	"Q6DDM7"	"Acadl-prov protein OS=Xenopus laevis GN=acadl PE=2 SV=1"	"20.2702702702703"	"11"	"11"	"10"	"1"	"444"	"49.243"	"7.96"	"1.00"	"0.61"	"0.79"	"0.70"	"0.93"	"5.97"	"10.47"	"6.84"	"8.19"	"6.33"	""	"11"	"0"	"0"	"Green"	"36.4342794510292"
"False"	"IsMasterProtein"	"Q6GR06"	"MGC81473 protein OS=Xenopus laevis GN=cbr3 PE=2 SV=1"	"36.8231046931408"	"10"	"11"	"10"	"1"	"277"	"30.18"	"7.74"	"0.83"	"0.60"	"0.69"	"0.67"	"1.09"	"13.29"	"15.62"	"11.55"	"12.99"	"2.33"	""	"10"	"0"	"0"	"Green"	"36.4149374432284"
"False"	"IsMasterProtein"	"Q8AVD2"	"Proteasome subunit alpha type OS=Xenopus laevis GN=psma3 PE=2 SV=1"	"40.7843137254902"	"12"	"12"	"12"	"1"	"255"	"28.346"	"5.1"	"0.84"	"0.67"	"0.81"	"0.80"	"1.11"	"6.47"	"6.83"	"3.27"	"10.80"	"4.01"	""	"12"	"0"	"0"	"Green"	"36.3785666645807"
"False"	"IsMasterProtein"	"Q6IRP7"	"MGC82361 protein OS=Xenopus laevis GN=atp5h PE=2 SV=1"	"39.7515527950311"	"6"	"7"	"6"	"1"	"161"	"18.711"	"7.49"	"0.98"	"0.77"	"0.76"	"0.85"	"1.35"	"9.23"	"13.43"	"1.98"	"11.37"	"3.87"	""	"6"	"0"	"0"	"Green"	"36.3389944618042"
"False"	"IsMasterProtein"	"Q7ZXU4"	"Krt8 protein OS=Xenopus laevis GN=krt8 PE=2 SV=1"	"17.5542406311637"	"10"	"10"	"10"	"1"	"507"	"56.029"	"5.3"	"0.84"	"0.66"	"0.87"	"0.72"	"1.06"	"11.43"	"9.82"	"7.95"	"12.07"	"5.88"	""	"10"	"0"	"0"	"Green"	"36.283679796126"
"False"	"IsMasterProtein"	"Q6AZU4"	"MGC79131 protein OS=Xenopus laevis GN=MGC79131 PE=2 SV=1"	"23.936170212766"	"10"	"11"	"10"	"1"	"376"	"41.33"	"5.12"	"0.83"	"0.81"	"0.75"	"0.79"	"0.96"	"4.18"	"3.32"	"2.92"	"9.11"	"8.86"	""	"10"	"0"	"0"	"Green"	"36.2424901863685"
"False"	"IsMasterProtein"	"Q8UW77"	"XEB1B OS=Xenopus laevis GN=mapre1 PE=2 SV=1"	"37.9661016949153"	"10"	"11"	"10"	"1"	"295"	"32.837"	"5.48"	"0.83"	"0.67"	"0.72"	"0.86"	"1.05"	"4.04"	"14.51"	"12.42"	"8.67"	"4.97"	""	"10"	"0"	"0"	"Green"	"36.2250412056252"
"False"	"IsMasterProtein"	"Q6DJJ1"	"MGC82151 protein OS=Xenopus laevis GN=rps25 PE=2 SV=1"	"50.4"	"10"	"12"	"10"	"1"	"125"	"13.821"	"10.11"	"0.86"	"0.70"	"0.74"	"0.85"	"1.06"	"7.19"	"8.15"	"8.85"	"6.52"	"5.64"	""	"10"	"0"	"0"	"Green"	"36.1730959459604"
"False"	"IsMasterProtein"	"Q5XHE2"	"Ubiquitin carboxyl-terminal hydrolase OS=Xenopus laevis GN=uchl3 PE=2 SV=1"	"43.9130434782609"	"9"	"9"	"9"	"1"	"230"	"26.154"	"5.03"	"0.84"	"0.70"	"0.76"	"0.75"	"0.93"	"2.76"	"6.21"	"1.38"	"3.24"	"6.22"	""	"9"	"0"	"0"	"Green"	"36.0756145623724"
"False"	"IsMasterProteinCandidate"	"Q6GNA1"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"25.6880733944954"	"8"	"10"	"8"	"1"	"327"	"36.789"	"7.36"	"0.91"	"0.89"	"0.70"	"0.88"	"0.99"	"6.48"	"11.91"	"13.04"	"9.52"	"10.23"	""	"8"	"0"	"0"	"Green"	"35.9581701142775"
"False"	"IsMasterProtein"	"Q32N37"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"25"	"8"	"10"	"8"	"1"	"336"	"37.766"	"7.17"	"0.91"	"0.89"	"0.70"	"0.88"	"0.99"	"6.48"	"11.91"	"13.04"	"9.52"	"10.23"	""	"8"	"0"	"0"	"Green"	"35.9581701142775"
"False"	"IsMasterProteinCandidate"	"Q05AY9"	"LOC398450 protein OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"26.4984227129338"	"8"	"10"	"8"	"1"	"317"	"35.783"	"7.12"	"0.91"	"0.89"	"0.70"	"0.88"	"0.99"	"6.48"	"11.91"	"13.04"	"9.52"	"10.23"	""	"8"	"0"	"0"	"Green"	"35.9581701142775"
"False"	"IsMasterProteinCandidate"	"Q7ZY96"	"LOC398450 protein (Fragment) OS=Xenopus laevis GN=LOC398450 PE=2 SV=1"	"25.4545454545455"	"8"	"10"	"8"	"1"	"330"	"37.184"	"7.59"	"0.91"	"0.89"	"0.70"	"0.88"	"0.99"	"6.48"	"11.91"	"13.04"	"9.52"	"10.23"	""	"8"	"0"	"0"	"Green"	"35.9581701142775"
"False"	"IsMasterProtein"	"Q6NUG0"	"MGC79030 protein OS=Xenopus laevis GN=hspe1 PE=2 SV=1"	"81.3725490196078"	"10"	"11"	"10"	"1"	"102"	"11.091"	"8.92"	"0.89"	"0.52"	"0.79"	"0.73"	"0.90"	"3.71"	"7.95"	"6.57"	"10.89"	"7.14"	""	"10"	"0"	"0"	"Green"	"35.8594382232621"
"False"	"IsMasterProtein"	"P39017"	"40S ribosomal protein S6 OS=Xenopus laevis GN=rps6 PE=2 SV=1"	"41.7670682730924"	"18"	"20"	"15"	"1"	"249"	"28.659"	"10.9"	"0.77"	"0.61"	"0.88"	"0.77"	"0.96"	"6.32"	"12.57"	"3.67"	"6.49"	"8.20"	""	"18"	"0"	"0"	"Green"	"35.8393382022474"
"False"	"IsMasterProtein"	"B7ZSF5"	"PXN-FBPL OS=Xenopus laevis GN=LOC398040 PE=2 SV=1"	"6.94319206492336"	"6"	"6"	"6"	"1"	"1109"	"122.2"	"5.25"	"0.78"	"0.76"	"0.73"	"0.68"	"0.93"	"4.60"	"5.35"	"18.95"	"17.02"	"11.94"	""	"6"	"0"	"0"	"Green"	"35.6938797728632"
"False"	"IsMasterProteinCandidate"	"Q2LK77"	"PXN-FBPL OS=Xenopus laevis GN=ptx PE=2 SV=1"	"6.94319206492336"	"6"	"6"	"6"	"1"	"1109"	"122.273"	"5.27"	"0.78"	"0.76"	"0.73"	"0.68"	"0.93"	"4.60"	"5.35"	"18.95"	"17.02"	"11.94"	""	"6"	"0"	"0"	"Green"	"35.6938797728632"
"False"	"IsMasterProtein"	"Q6AXB3"	"Serine hydroxymethyltransferase OS=Xenopus laevis GN=shmt2 PE=2 SV=1"	"18.75"	"10"	"12"	"10"	"1"	"496"	"54.887"	"8.59"	"1.04"	"0.67"	"0.91"	"0.67"	"1.06"	"3.38"	"11.92"	"9.33"	"11.55"	"3.06"	""	"10"	"0"	"0"	"Green"	"35.5313157870953"
"False"	"IsMasterProtein"	"Q6GQC6"	"MGC80163 protein OS=Xenopus laevis GN=MGC80163 PE=2 SV=1"	"53.9130434782609"	"3"	"3"	"3"	"1"	"115"	"11.625"	"4.5"	"0.95"	"0.76"	"0.79"	"0.82"	"1.18"	"7.80"	"3.55"	"9.42"	"6.77"	"0.66"	""	"3"	"0"	"0"	"Green"	"35.0631016704089"
"False"	"IsMasterProtein"	"Q6DJK5"	"CNDP dipeptidase 2 (Metallopeptidase M20 family) OS=Xenopus laevis GN=cndp2-prov PE=2 SV=1"	"16.6666666666667"	"8"	"8"	"8"	"1"	"474"	"52.807"	"5.87"	"0.87"	"0.68"	"0.80"	"0.80"	"1.05"	"5.58"	"16.12"	"6.89"	"3.79"	"12.04"	""	"8"	"0"	"0"	"Green"	"35.0257158618902"
"False"	"IsMasterProtein"	"Q7ZYS8"	"60S ribosomal protein L10a OS=Xenopus laevis GN=rpl10a PE=2 SV=1"	"38.7096774193548"	"11"	"11"	"11"	"1"	"217"	"24.76"	"9.92"	"0.79"	"0.75"	"0.78"	"0.80"	"1.11"	"1.56"	"9.25"	"9.26"	"6.06"	"6.70"	""	"11"	"0"	"0"	"Green"	"34.8083286955441"
"False"	"IsMasterProtein"	"Q7SZ26"	"Peptidyl-prolyl cis-trans isomerase OS=Xenopus laevis GN=ppib PE=2 SV=1"	"46.7592592592593"	"12"	"15"	"12"	"1"	"216"	"23.845"	"9.29"	"0.68"	"0.75"	"0.67"	"0.71"	"0.96"	"3.66"	"5.37"	"6.35"	"9.42"	"3.58"	""	"12"	"0"	"0"	"Green"	"34.6019524643095"
"False"	"IsMasterProtein"	"Q6GMC3"	"MGC81885 protein OS=Xenopus laevis GN=hsd17b4 PE=2 SV=1"	"13.225371120108"	"8"	"9"	"8"	"1"	"741"	"80.35"	"7.75"	"0.86"	"0.71"	"0.74"	"0.71"	"1.05"	"5.20"	"9.79"	"10.99"	"4.63"	"1.70"	""	"8"	"0"	"0"	"Green"	"34.5068648052988"
"False"	"IsMasterProteinCandidate"	"Q6NTJ8"	"LOC414691 protein (Fragment) OS=Xenopus laevis GN=LOC414691 PE=2 SV=1"	"30.7116104868914"	"9"	"9"	"9"	"1"	"267"	"30.787"	"6.8"	"0.83"	"0.81"	"0.69"	"0.87"	"1.13"	"5.63"	"6.98"	"11.78"	"7.60"	"6.92"	""	"9"	"0"	"0"	"Green"	"34.427035658548"
"False"	"IsMasterProteinCandidate"	"Q05AY5"	"LOC414691 protein OS=Xenopus laevis GN=LOC414691 PE=2 SV=1"	"31.9066147859922"	"9"	"9"	"9"	"1"	"257"	"29.821"	"6.8"	"0.83"	"0.81"	"0.69"	"0.87"	"1.13"	"5.63"	"6.98"	"11.78"	"7.60"	"6.92"	""	"9"	"0"	"0"	"Green"	"34.427035658548"
"False"	"IsMasterProtein"	"A3KMH9"	"Uncharacterized protein (Fragment) OS=Xenopus laevis PE=2 SV=1"	"30.03663003663"	"9"	"9"	"9"	"1"	"273"	"31.353"	"6.93"	"0.83"	"0.81"	"0.69"	"0.87"	"1.13"	"5.63"	"6.98"	"11.78"	"7.60"	"6.92"	""	"9"	"0"	"0"	"Green"	"34.427035658548"
"False"	"IsMasterProtein"	"P15107"	"Superoxide dismutase [Cu-Zn] B OS=Xenopus laevis GN=sod1-b PE=1 SV=3"	"44.3708609271523"	"6"	"6"	"6"	"1"	"151"	"15.409"	"5.9"	"0.83"	"0.83"	"0.84"	"0.79"	"1.10"	"3.35"	"9.14"	"14.41"	"10.08"	"12.00"	""	"6"	"0"	"0"	"Green"	"34.4133600307396"
"False"	"IsMasterProtein"	"P49739"	"Maternal DNA replication licensing factor mcm3 OS=Xenopus laevis GN=mmcm3 PE=1 SV=2"	"14.3742255266419"	"10"	"10"	"10"	"1"	"807"	"90.349"	"6.79"	"0.84"	"0.64"	"0.71"	"0.89"	"1.07"	"9.98"	"14.70"	"13.44"	"5.32"	"4.97"	""	"10"	"0"	"0"	"Green"	"34.4079805671164"
"False"	"IsMasterProtein"	"Q3B8B3"	"Ubiquitin carboxyl-terminal hydrolase OS=Xenopus laevis GN=uchl1 PE=2 SV=1"	"36.7713004484305"	"9"	"10"	"9"	"1"	"223"	"24.842"	"6"	"0.76"	"0.70"	"0.62"	"0.78"	"0.79"	"5.83"	"9.79"	"9.83"	"6.37"	"5.64"	""	"9"	"0"	"0"	"Green"	"34.3991361997043"
"False"	"IsMasterProtein"	"Q6DKM0"	"MGC83065 protein OS=Xenopus laevis GN=cand1 PE=2 SV=1"	"9.26829268292683"	"11"	"14"	"11"	"1"	"1230"	"136.3"	"5.83"	"0.94"	"0.72"	"0.73"	"0.74"	"1.04"	"7.72"	"9.06"	"11.26"	"9.12"	"10.53"	""	"11"	"0"	"0"	"Green"	"34.2328588896794"
"False"	"IsMasterProtein"	"Q6IR83"	"MGC82167 protein OS=Xenopus laevis GN=eci1 PE=2 SV=1"	"36.241610738255"	"9"	"10"	"9"	"1"	"298"	"33.186"	"8.75"	"0.99"	"0.63"	"0.82"	"0.70"	"0.90"	"4.46"	"8.62"	"7.53"	"8.47"	"9.79"	""	"9"	"0"	"0"	"Green"	"33.9195734464057"
"False"	"IsMasterProtein"	"Q3KPN6"	"Proteasome subunit alpha type OS=Xenopus laevis GN=MGC132180 PE=2 SV=1"	"28.735632183908"	"10"	"11"	"10"	"1"	"261"	"29.436"	"7.72"	"0.84"	"0.71"	"0.76"	"0.77"	"0.98"	"7.13"	"10.16"	"8.96"	"5.10"	"3.53"	""	"10"	"0"	"0"	"Green"	"33.8499683621699"
"False"	"IsMasterProtein"	"Q7T0N8"	"Hadhsc-prov protein OS=Xenopus laevis GN=hadh PE=2 SV=1"	"22.3642172523962"	"4"	"4"	"4"	"1"	"313"	"34.292"	"8.56"	"1.01"	"0.57"	"0.70"	"0.72"	"0.95"	"9.91"	"13.08"	"14.04"	"14.75"	"15.19"	""	"4"	"0"	"0"	"Green"	"33.7256460083774"
"False"	"IsMasterProtein"	"Q642P7"	"LOC448844 protein OS=Xenopus laevis GN=alb PE=2 SV=1"	"17.4629324546952"	"13"	"16"	"13"	"1"	"607"	"70.309"	"5.91"	"0.90"	"0.68"	"0.81"	"0.73"	"1.22"	"5.30"	"8.53"	"2.69"	"8.10"	"3.99"	""	"13"	"0"	"0"	"Green"	"33.6965630368299"
"False"	"IsMasterProtein"	"Q6GLZ2"	"MGC84105 protein OS=Xenopus laevis GN=MGC84105 PE=2 SV=1"	"13.4241245136187"	"8"	"9"	"8"	"1"	"514"	"57.337"	"4.49"	"0.88"	"0.63"	"0.77"	"0.83"	"1.04"	"12.35"	"11.03"	"2.24"	"1.50"	"5.48"	""	"8"	"0"	"0"	"Green"	"33.4561426007492"
"False"	"IsMasterProtein"	"A9JS79"	"Proteasome subunit beta type (Fragment) OS=Xenopus laevis GN=LOC100127332 PE=2 SV=1"	"28.8537549407115"	"8"	"8"	"8"	"1"	"253"	"27.87"	"6.54"	"0.91"	"0.68"	"0.80"	"0.79"	"0.99"	"2.26"	"24.11"	"8.10"	"9.51"	"6.04"	""	"8"	"0"	"0"	"Green"	"33.3080012960788"
"False"	"IsMasterProtein"	"A8WH57"	"LOC100127263 protein OS=Xenopus laevis GN=cpvl PE=2 SV=1"	"14.1372141372141"	"7"	"8"	"6"	"1"	"481"	"54.475"	"5.43"	"0.88"	"0.92"	"0.80"	"0.79"	"1.18"	"4.36"	"2.50"	"6.96"	"10.24"	"6.98"	""	"7"	"0"	"0"	"Green"	"33.0320455803813"
"False"	"IsMasterProtein"	"Q7SYS3"	"Pros26.4-prov protein OS=Xenopus laevis GN=psmc1 PE=2 SV=1"	"19.5454545454545"	"7"	"7"	"7"	"1"	"440"	"49.122"	"6.35"	"0.88"	"0.80"	"0.68"	"0.76"	"1.13"	"13.48"	"3.48"	"10.38"	"9.56"	"6.26"	""	"7"	"0"	"0"	"Green"	"32.4391716770853"
"False"	"IsMasterProtein"	"Q6PAE3"	"MGC68448 protein OS=Xenopus laevis GN=MGC68448 PE=2 SV=1"	"7.57763975155279"	"7"	"8"	"7"	"1"	"805"	"92.957"	"4.82"	"0.82"	"0.73"	"0.84"	"0.76"	"1.08"	"3.64"	"16.85"	"10.92"	"5.63"	"14.64"	""	"7"	"0"	"0"	"Green"	"32.4351255122055"
"False"	"IsMasterProtein"	"Q6AZL9"	"MGC86316 protein OS=Xenopus laevis GN=rps23 PE=2 SV=1"	"45.4545454545455"	"9"	"9"	"8"	"1"	"143"	"15.759"	"10.48"	"0.79"	"0.60"	"0.74"	"0.94"	"1.07"	"3.93"	"13.83"	"9.57"	"9.64"	"7.36"	""	"9"	"0"	"0"	"Green"	"32.3117151907665"
"False"	"IsMasterProtein"	"Q6GPT0"	"MGC82636 protein OS=Xenopus laevis GN=MGC82636 PE=2 SV=1"	"48.1481481481481"	"9"	"12"	"9"	"1"	"135"	"15.282"	"6.19"	"0.88"	"0.72"	"0.71"	"0.81"	"0.93"	"5.80"	"9.55"	"11.24"	"7.23"	"7.39"	""	"9"	"0"	"0"	"Green"	"32.1234007190153"
"False"	"IsMasterProtein"	"P55861"	"DNA replication licensing factor mcm2 OS=Xenopus laevis GN=mcm2 PE=1 SV=2"	"14.7855530474041"	"13"	"14"	"13"	"1"	"886"	"100.198"	"5.36"	"0.85"	"0.62"	"0.79"	"0.82"	"1.27"	"8.36"	"11.34"	"8.63"	"11.07"	"6.09"	""	"13"	"0"	"0"	"Green"	"32.0974944145427"
"False"	"IsMasterProtein"	"Q2VPL7"	"LOC733431 protein (Fragment) OS=Xenopus laevis GN=LOC733431 PE=2 SV=1"	"23.859649122807"	"6"	"7"	"6"	"1"	"285"	"30.983"	"8.43"	"0.86"	"0.56"	"0.76"	"0.73"	"0.82"	"9.32"	"10.18"	"5.11"	"3.76"	"12.68"	""	"6"	"0"	"0"	"Green"	"31.9883167701908"
"False"	"IsMasterProteinCandidate"	"Q6NRZ5"	"LOC397937 protein OS=Xenopus laevis GN=LOC397937 PE=2 SV=1"	"12.5205930807249"	"7"	"8"	"7"	"1"	"607"	"66.859"	"8.06"	"1.00"	"0.87"	"0.90"	"0.70"	"1.08"	"21.55"	"26.33"	"20.35"	"15.28"	"12.62"	""	"7"	"0"	"0"	"Green"	"31.62181423876"
"False"	"IsMasterProtein"	"Q01588"	"Replication protein A 70 kDa DNA-binding subunit OS=Xenopus laevis GN=rpa1 PE=1 SV=1"	"12.4794745484401"	"7"	"8"	"7"	"1"	"609"	"67.044"	"8.06"	"1.00"	"0.87"	"0.90"	"0.70"	"1.08"	"21.55"	"26.33"	"20.35"	"15.28"	"12.62"	""	"7"	"0"	"0"	"Green"	"31.62181423876"
"False"	"IsMasterProtein"	"Q7ZXF7"	"Rab1-prov protein OS=Xenopus laevis GN=rab1a PE=2 SV=1"	"28.921568627451"	"6"	"7"	"6"	"1"	"204"	"22.647"	"6.21"	"0.84"	"0.66"	"0.70"	"0.93"	"1.03"	"2.44"	"11.09"	"9.97"	"11.60"	"14.17"	""	"6"	"0"	"0"	"Green"	"31.6032569433115"
"False"	"IsMasterProtein"	"Q6GQB7"	"MGC80185 protein OS=Xenopus laevis GN=psmc5 PE=2 SV=1"	"20.9638554216867"	"9"	"9"	"8"	"1"	"415"	"46.493"	"7.55"	"0.87"	"0.76"	"0.82"	"0.83"	"1.05"	"12.17"	"20.61"	"3.23"	"5.87"	"6.18"	""	"9"	"0"	"0"	"Green"	"31.0486425513496"
"False"	"IsMasterProtein"	"Q5U5C2"	"LOC495303 protein OS=Xenopus laevis GN=vars PE=2 SV=1"	"10.6194690265487"	"12"	"12"	"12"	"1"	"1243"	"140.547"	"7.42"	"0.84"	"0.69"	"0.79"	"0.69"	"1.26"	"18.69"	"13.80"	"11.19"	"7.69"	"8.15"	""	"12"	"0"	"0"	"Green"	"30.4599096338033"
"False"	"IsMasterProtein"	"Q640H5"	"Isocitrate dehydrogenase [NADP] OS=Xenopus laevis GN=idh1 PE=2 SV=1"	"21.6867469879518"	"8"	"8"	"8"	"1"	"415"	"46.819"	"6.14"	"0.83"	"0.80"	"0.78"	"0.75"	"1.45"	"6.85"	"8.55"	"10.62"	"6.01"	"10.58"	""	"8"	"0"	"0"	"Green"	"30.4466883028803"
"False"	"IsMasterProtein"	"Q8AVX2"	"Rpl5-a protein OS=Xenopus laevis GN=rpl5 PE=2 SV=1"	"36.1486486486487"	"16"	"18"	"16"	"1"	"296"	"34.09"	"9.64"	"0.85"	"0.70"	"0.87"	"0.84"	"1.01"	"4.22"	"9.83"	"6.68"	"5.28"	"5.51"	""	"16"	"0"	"0"	"Green"	"30.3252108725413"
"False"	"IsMasterProtein"	"Q566I3"	"Hypoxia up-regulated protein 1 (Fragment) OS=Xenopus laevis GN=hyou1 PE=1 SV=2"	"11.4551083591331"	"8"	"10"	"8"	"1"	"646"	"72.628"	"5.44"	"0.82"	"0.67"	"0.76"	"0.76"	"1.11"	"9.59"	"7.00"	"4.00"	"3.38"	"7.07"	""	"8"	"0"	"0"	"Green"	"30.1372639540209"
"False"	"IsMasterProtein"	"Q7ZYS1"	"60S ribosomal protein L19 OS=Xenopus laevis GN=rpl19 PE=2 SV=1"	"30.4568527918782"	"11"	"12"	"10"	"1"	"197"	"23.466"	"11.47"	"0.85"	"0.73"	"0.99"	"0.94"	"1.13"	"5.16"	"8.53"	"4.59"	"4.48"	"6.13"	""	"11"	"0"	"0"	"Green"	"29.8842505376895"
"False"	"IsMasterProtein"	"Q6PF26"	"MGC69128 protein OS=Xenopus laevis GN=qars PE=2 SV=1"	"16.580310880829"	"12"	"12"	"12"	"1"	"772"	"87.472"	"7.17"	"0.97"	"0.71"	"0.81"	"0.97"	"1.21"	"13.04"	"7.91"	"10.81"	"9.72"	"2.84"	""	"12"	"0"	"0"	"Green"	"29.8619321734956"
"False"	"IsMasterProtein"	"O57468"	"14-3-3 protein epsilon OS=Xenopus laevis GN=ywhae PE=2 SV=1"	"35.6862745098039"	"9"	"9"	"9"	"1"	"255"	"29.168"	"4.78"	"0.89"	"0.63"	"0.74"	"0.64"	"1.00"	"5.20"	"14.38"	"16.18"	"11.72"	"5.81"	""	"9"	"0"	"0"	"Green"	"29.7972659314397"
"False"	"IsMasterProtein"	"Q6GR11"	"MGC81430 protein OS=Xenopus laevis GN=vdac3 PE=2 SV=1"	"19.434628975265"	"5"	"5"	"5"	"1"	"283"	"30.129"	"9.19"	"0.98"	"0.63"	"0.80"	"0.71"	"1.11"	"6.90"	"16.97"	"11.60"	"16.41"	"11.09"	""	"5"	"0"	"0"	"Green"	"29.7869770434101"
"False"	"IsMasterProtein"	"Q4QR22"	"MGC114925 protein OS=Xenopus laevis GN=MGC114925 PE=2 SV=1"	"21.6216216216216"	"7"	"8"	"7"	"1"	"333"	"35.09"	"8.28"	"0.90"	"0.68"	"0.73"	"0.56"	"1.01"	"1.77"	"21.23"	"3.38"	"9.10"	"6.38"	""	"7"	"0"	"0"	"Green"	"29.6586116409335"
"False"	"IsMasterProteinCandidate"	"Q7SZB2"	"Rpl27a protein OS=Xenopus laevis GN=rpl27a PE=2 SV=1"	"31.7567567567568"	"5"	"5"	"5"	"1"	"148"	"16.583"	"10.56"	"0.91"	"0.81"	"0.73"	"0.61"	"0.95"	"0.06"	"8.45"	"3.52"	"3.15"	"15.89"	""	"5"	"0"	"0"	"Green"	"29.4983673957511"
"False"	"IsMasterProtein"	"P47830"	"60S ribosomal protein L27a OS=Xenopus laevis GN=rpl27a PE=2 SV=2"	"31.7567567567568"	"5"	"5"	"5"	"1"	"148"	"16.541"	"10.56"	"0.91"	"0.81"	"0.73"	"0.61"	"0.95"	"0.06"	"8.45"	"3.52"	"3.15"	"15.89"	""	"5"	"0"	"0"	"Green"	"29.4983673957511"
"False"	"IsMasterProtein"	"Q6PB25"	"6-phosphogluconate dehydrogenase, decarboxylating OS=Xenopus laevis GN=pgd PE=2 SV=1"	"17.2199170124481"	"8"	"8"	"8"	"1"	"482"	"53.533"	"7.06"	"0.81"	"0.70"	"0.72"	"0.63"	"1.01"	"6.38"	"9.86"	"7.30"	"17.48"	"4.61"	""	"8"	"0"	"0"	"Green"	"29.3355980106724"
"False"	"IsMasterProtein"	"Q6GMC1"	"MGC81889 protein OS=Xenopus laevis GN=rps27a PE=2 SV=1"	"50.6410256410256"	"9"	"10"	"9"	"1"	"156"	"17.953"	"9.64"	"0.71"	"0.72"	"0.76"	"0.87"	"1.09"	"16.55"	"4.71"	"8.93"	"5.92"	"12.04"	""	"9"	"0"	"0"	"Green"	"29.2908771764493"
"False"	"IsMasterProtein"	"Q7SZ77"	"Rps11 protein OS=Xenopus laevis GN=rps11 PE=2 SV=1"	"41.7721518987342"	"10"	"13"	"10"	"1"	"158"	"18.409"	"10.4"	"0.80"	"0.71"	"0.70"	"0.77"	"1.07"	"6.99"	"8.22"	"10.19"	"8.48"	"6.98"	""	"10"	"0"	"0"	"Green"	"29.2583176208326"
"False"	"IsMasterProtein"	"Q7SYW4"	"Isocitrate dehydrogenase [NADP] OS=Xenopus laevis GN=idh2 PE=2 SV=1"	"13.4361233480176"	"6"	"6"	"6"	"1"	"454"	"50.727"	"8.07"	"1.30"	"0.82"	"0.99"	"0.88"	"1.11"	"5.20"	"3.91"	"3.12"	"2.53"	"4.93"	""	"6"	"0"	"0"	"Green"	"29.2477382587791"
"False"	"IsMasterProtein"	"Q7ZYH7"	"Phosphoglycerate kinase OS=Xenopus laevis PE=2 SV=1"	"13.4292565947242"	"5"	"5"	"5"	"1"	"417"	"44.625"	"6.65"	"0.76"	"0.75"	"0.79"	"0.66"	"1.12"	"9.23"	"17.52"	"4.55"	"5.50"	"2.75"	""	"5"	"0"	"0"	"Green"	"29.1326426465902"
